SOURCE	TARGET
نأكل	نأكل
فيها	فيها
ايضا	أيضا
زرت	زرت
الحدائق	الحدائق
وهي	وهي
جميلة	جميلة
جدا	جدا
ونقية	ونقية
حتى نستأجر	واستأجرنا
العربات	عربات
للتنقل	للتنقل
في	في
الحديثة	الحديقة
أما	أما
نقوص	النقائص
في	في
موسكو	موسكو
أن	أن
فيها	فيها
كلها	كلها
فقط	فقط
4	4
مساجد	مساجد
وعدد	وعدد
قليل	قليل
جدا	جدا
من	من
المسلمين	المسلمين
كما	كما
لاحظت	لاحظت
	أن
موسكو	موسكو
مكان	مكان
لا	لا
يحبون	يحبون
فيها	فيه
المسلمين	المسلمين
وفيها	وفيها
جريمة	الجريمة
نهارا	نهارا
كانت	كان
أو	أو
ليلا	ليلا
ولا	ولا
بي	يخفى
أن	أن
موسكو	موسكو
هي	هي
من	من
أفسد	أفسد
المدينة	المدن
في	في
العالم	العالم
لكن	لكن
هي	هي
بارعة	بارعة
الجمال	الجمال

رحلة	رحلة
علمية	علمية
من	من
مدينة	مدينة
مدارس	مدراس
إلى	إلى
مدينة	مدينة
بمباي	بومباي
بالهند	بالهند
خردنا	خرجنا
عشرة	عشرة
طلاب	طلاب
في	في
رحلة	رحلة
من	من
مدارس	مدراس
إلى	إلى
بمبيء	بومباي
بالهند	بالهند
عام	عام
سنة	
2008م	2008م
فركبنا	فركبنا
القطار	القطار
من	من
محطة	محطة
مدراس	مدراس
واستغرق	واستغرق
هذا	هذا
السفر	السفر
أربع	أربع
وعشرين	وعشرين
ساعة	ساعة
حتى	حتى
وصلنا	وصلنا
إلى	إلى
محطة	محطة
بمبيء	بومباي
عاصمة	عاصمة
ولاية	ولاية
مهارشتي	ماهاراشترا
بالهند	بالهند
إن	إني
أود	أود
أن	أن
أدخل	أدخل
في	في
تفصيل	تفصيل
ما	ما
رأينا	رأينا
في	في
الطريق	الطريق
استمتعت	استمتعت
بمناظرها	بمناظرها
الجميلة	الجميلة
القلوب	للقلوب
وابتهجت	وابتهجت
برؤية	برؤية
النفوس	النفوس
فشاهدنا	فشاهدنا
مناظر	مناظر
ممتعة	ممتعة
بحيث	بحيث
كانت	كانت
الأرض	الأرض
مهتزة	مهتزة
ومملوءة	ومملوءة
بالحرث	بالحرث
والزرع	والزرع
لأن	لأن
أرضي	أرض
الهند	الهند
هي	هي
صالحة	صالحة
للزراعة	للزراعة
والحراثة	والحراثة
ورأينا	ورأينا
أثناء	أثناء
السفر	السفر
جبالا	جبالا
شامخة	شامخة
حتى	حتى
أننا	أننا
تصورنا	تصورنا
بأنها	بأنها
ذكرت	ذكرت
في	في
القرآن	القرآن
الكريم	الكريم
عبرة	عبرة
لمن	لمن
كان	كان
له	له
قلب	قلب
سليم	سليم
وعقل	وعقل
ذكي	ذكي
كما	كما
قال	قال
تعالى	تعالى
مخاطبا	مخاطبا
لكفار	لكفار
مكة	مكة
لوجودها	لوجودها
فيها	فيها
بكثرة	بكثرة
أفلا	أفلا
ينظرون	ينظرون
إلى	إلى
الإبل	الإبل
كيف	كيف
خلقت	خلقت
وإلى	وإلى
السماء	السماء
كيف	كيف
رفعت	رفعت
وإلى	وإلى
الجبال	الجبال
كيف	كيف
نصبت	نصبت
وإلى	وإلى
الأرض	الأرض
كيف	كيف
سطحت	سطحت
سورة	سورة
الغاشية	الغاشية
17	17
20	20
بعد ما	بعدما
وصلنا	وصلنا
إلى	إلى
مكان	مكان
أردناه	أردناه
حضرنا	حضرنا
في	في
مؤتمر	مؤتمر
إسلامي	إسلامي
عالمي	عالمي
تحت	تحت
إشراف	إشراف
I	I
R	R
F	F
كان	كان
محركة	محركه
الأصلي	الأصلي
الدكتور	الدكتور
ذاكرنايك	ذاكر نايك
الهندي	الهندي
وهو	وهو
داعية	داعية
كبير	كبير
عالمي	عالمي
يعرفه	يعرفه
أكثر	أكثر
المسلمين	المسلمين
في	في
العالم	العالم
لمهارته	لمهارته
وذكائه	وذكائه
في	في
المناظرة	المناظرة
بين	بين
الإسلام	الإسلام
وبين	وبين
الأديان	الأديان
الأخرى	الأخرى
من	من
المسيحية	المسيحية
والهندوكية	والهندوسية
والبوذية	والبوذية
والسيخية	والسيخية
واليهودية	واليهودية

ماذا	ماذا
بعد	بعد
الدراسة	الدراسة
كل	كل
طالب	طالب
علم	علم
له	له
اهتمامه	اهتمامه
للدراسة	للدراسة
والتخصص	والتخصص
الذي	الذي
يرغب	يرغب
فيه	فيه
أنا	أنا
شخصيا	شخصيا
أدرس	أدرس
ف	في
معهد	معهد
تعليم	تعليم
اللغة	اللغة
العربية	العربية
لغير	لغير
الناطقين	الناطقين
بها	بها
بالمستوى	بالمستوى
الرابع	الرابع
بعد	بعد
أن	أن
أتخرج	أتخرج
من	من
المعهد	المعهد
أتمنى	أتمنى
أن	أن
ألتحق	ألتحق
بكلية	بكلية
إقتصادية	الاقتصاد
الإسلامية	الإسلامي
في	في
قسم	قسم
محاسبة	المحاسبة
إخترت	اخترت
هذا	هذا
التخصص	التخصص
لحاجة	لحاجة
الدولة	دولة
جزر	جزر
القمر	القمر
مثلا	مثلا
هؤلاء	هؤلاء
المتخصصين	المتخصصين
بهذا	بهذا
المجال	المجال
وأيضا	وأيضا
دولتي	دولتي
وحدة	واحدة
من	من
دولة	الدول
العربية	العربية
في	في
الدول	الدول
المتحدة	المتحدة

بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
لرحلة	الرحلة
إلى	إلى
المغرب	المغرب
في	في
سنة	سنة
1434ه	1434ه
في	في
الإجازة	الإجازة
خرجت	خرجت
من	من
المكة	مكة
المكرمة	المكرمة
أرض	الأرض
المبارك	المباركة
إلى	إلى
جده	جدة
في	إلى
المطار	المطار
الأجنبي	الدولي
وفي	وفي
نصف	نصف
الليل	الليل
ركبنا	ركبنا
الطائرة	الطائرة
إلى	إلى
المطار	المطار
المغربي	المغربي
في	في
صباح	الصباح
وصلت	وصلت
وركبت	وركبت
القطار	القطار
من	من
المطار	المطار
المغربي	المغربي
إلى	إلى
العاصم	العاصمة
بعد	لمدة
ساعتين	ساعتين
ثم	ثم
ركبت	ركبت
القطار	القطار
إلى	إلى
مدينة	مدينة
فاس	فاس
وهي	وهي
مدينة	مدينة
أحمد	أحمد
التجاني	التجاني
ووصلت	ووصلت
في	في
ساعة	الساعة
12	12
ثم	ثم
صليت	صليت
في	في
المسجد	المسجد
وتصلت	واتصلت
أن أخي	بأخ
اسمه	اسمه
اسحاق	اسحاق
تراوري	تراوري
هو	هو
يدرس	يدرس
في	في
المدينة	المدينة
بمرحلة	بمرحلة
ماجستاري	ماجستار
في	في
الشرعية	الشرعية
بعد	بعد
ساعات	ساعات
وصل	وصل
في	في
المسجد	المسجد
ثم	ثم
أخذنا	أخذنا
سيارة	سيارة
الإيجار	الإيجار
يقولون	يقولون
الحجره	الحجره
وذهبنا	وذهبنا
إلى	إلى
سكن	سكن
الطلاب	الطلاب
العاجيين	الجامعيين
ثم	ثم
اغتسلت	اغتسلت
وأكلت	وأكلت
وشربت	وشربت
ونمت	ونمت
فيها	فيه
في	في
الصباح	الصباح
بعد	بعد
أكل	أكل
الإفطار	الإفطار
ذهبنا	ذهبنا
عن	إلى
بعض	بعض
المشايخ	المشايخ
لنسلم	لنسلم
فسلمناهم	فسلمنا عليهم
بتحية	بتحية
الإسلامية	الإسلام
والله	والله
هم	هم
يكرمون	يكرمون
الضيف	الضيف
كما	كما
قال	قال
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
وأكرم	وأكرم
الضيف	الضيف
ثم	ثم
ذهبنا	ذهبنا
إلى	إلى
بعض	بعض
الجامعات	الجامعات
وسلمنا	وسلمنا
	على
بعض	بعض
الطلاب	الطلاب
مع	مع
المدرسين	المدرسين
وغيرهم	وغيرهم
ثم	ثم
بعد	بعد
يومين	يومين
زرت	زرت
مكان	مكان
أحمد	أحمد
التجاني	التجاني
بيته	بيته
ومسجده	ومسجده
وقبره	وقبره
بداخل	بداخل
المسجد	المسجد
وبئره	وبئره
فولله	فولله
هم	هم
في	في
طلال	ظلال
المبين	مبين
لا	لا
شك	شك
فيه	فيه
1	1
بيته	بيته
بجبن	بجانب
مسجده	مسجده
2	2
والمسجد	والمسجد
بجنب	بجنب
البيته	بيته
وقبره	وقبره
بداخلهما	بداخلهما
ورأيت	ورأيت
الناس	الناس
جالسون	جالسين
أمام	أمام
القبر	القبر
مع	مع
تثبيح	تسبيح
ويذكرون	ويذكرون
بها	عنده
والقبر	والقبر
قبلتهم	قبلتهم
وبعضهم	وبعضهم
يضعون	يضعون
مال	مالا
في	في
القبر	القبر
ولا	ولا
يطوفون	يطوفون
القبر	بالقبر

اريد	أريد
	أن
استفيد	أستفيد
من	من
هذا	هذا
المجال	المجال
من	من
الأساتذة	الأساتذة
في	في
الجامعة	الجامعة
وكذلك	وكذلك
واريد	أريد
	أن
استفيد	أستفيد
من	من
كتب	كتب
ودروس	ودروس
الشيوخ	الشيوخ
والجامعة	والجامعة
تعطي	تعطي
فرصة	فرصة
ممتازة	ممتازة
للتعلم	للتعلم
وفي	وفي
بلدي	بلدي
لا	لا
يوجد	يوجد
مكان	مكان
لتعلم	لتعلم
علوم	علوم
الدين	الدين
كثير	كثير
من	من
الناس	الناس
لا	لا
يعرفون	يعرفون
الدين	الدين
في	في
بلدي	بلدي
ويكرهون	ويكرهون
المتدينين	المتدينين
بسبب	بسبب
جلهم	جلهم
ويعتقدون	ويعتقدون
أن	أن
الدين	الدين
في	في
المسجد	المسجد
وللكبار	وللكبار
في	في
السن	السن
فقط	فقط
ويصفون	ويصفون
الدين	الدين
بالإرهاب	بالإرهاب
ويكرهونه	ويكرهونه
ولذلك	ولذلك
لا	لا
يريدون	يريدون
الجامعات	الجامعات
والمعهد	والمعاهد
الإسلامية	الإسلامية
كما	كما
أمر	أمر
الرسول	الرسول
الكريم	الكريم
بلغوا	بلغوا
عني	عني
ولو	ولو
آيه	آية
وكذلك	وكذلك
للداعية	للداعية
أجر	أجر
عند	عند
الله	الله
كما	كما
قال	قال
الرسول	الرسول
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
الدال	الدال
على	على
الخير	الخير
كفاعله	كفاعله
كثير	كثير
من	من
الناس	الناس
يشجعني	يشجعونني
مثل	مثل
أهلي	أهلي
وزوجي	وزوجي
والناس	والناس
الآخرون	الآخرون
على	على
تعلم	تعلم
علوم	علوم
الشريعة	الشريعة
ايضا	أيضا
أنا	أنا
بنفسي	بنفسي
اريد	أريد
التعلم	التعلم
والعمل	والعمل
به	به
وتبليغ	وتبليغ
الدين	الدين
إلى	إلى
غيري	غيري

سافر	سافرت
حلال	خلال
إحدى	إحدى
الإجازات	الإجازات
إلى	إلى
عاصمة	عاصمة
أذربيجان	أذربيجان
يسمى	وتسمى
باكو	باكو
هذه	هذه
المدينة	المدينة
أحن	أحن
وأجمل	وأجمل
مدن	المدن
في	في
أذربيجان	أذربيجان
سبب	سبب
سفري	سفري
إلى	إلى
باكو	باكو
	أني
قد	قد
دعيت	دعيت
إلى	إلى
الوليمة	وليمة
احد	
من	
الاخوان	
كان	كان
معي	معي
في	في
سفري	سفري
	أحد
	من
	الإخوان
ذهبنا	ذهبنا
بالحافلة	بالحافلة
كانت	وكانت
الحافلة	الحافلة
متميزة	متميزة
بأنواع	بجميع
المتنوعة	المميزات
في	في
أثناء	أثناء
الطريق	الطريق
نزلنا	نزلنا
الإستراحة	للاستراحة
وصلينا	وصلينا
الظهر	الظهر
والعصر	والعصر
جمعا	جمعا
وقصرا	وقصرا
وتغدينا	وتغدينا
ثم	ثم
تحركنا	تحركنا
حتى	حتى
وصلنا	وصلنا
باكو	باكو
وقت	وقت
المغرب	المغرب
ورأينا	ورأينا
اخواننا	إخواننا
قائمون	قائمين
امامنا	أمامنا
ويستقبلوننا	ويستقبلوننا
بالسرور	بالسرور
والفراح	والفرح
ثم	ثم
انصرفنا	انصرفنا
إلى	إلى
بيت	بيت
من	من
بيوت	بيوت
اخواننا	إخواننا
ثم	ثم
في	في
يوم	اليوم
الثاني	الثاني
ذهبنا	ذهبنا
إلى	إلى
الوليمة	الوليمة
رأينا	رأينا
ما	ما
راينا	رأينا
من	من
نعم	نعم
الله	الله
عز	عز
وجل	وجل
منها	منها
اجتماع	اجتماع
المسلمين	المسلمين
وسمعنا	وسمعنا
بعض	بعض
أقوال	أقوال
الدعاة	الدعاة
كانوا	كانوا
متميزين	متميزين
في	في
العلم	العلم
والأخلاق	والأخلاق
ثم	ثم
انتهت	انتهت
الوليمة	الوليمة
ورجعنا	ورجعنا
في	في
نفس	نفس
اليوم	اليوم
وكان	وكان
السفر	السفر
رائعا	رائعا
مفيدا	مفيدا
جدا	جدا

الحمد	الحمد
لله	لله
على	على
كل	كل
حال	حال
أشكر	أشكر
الله	الله
وأشكر	وأشكر
لكم	لكم
أريد	أريد
أن	أن
أكتب	أكتب
	عن
إحدى	إحدى
الإجازات	الإجازات
ذهبت	ذهبت
إلى	إلى
المدينة	المدينة
المنورة	المنورة
وزرت	وزرت
أشياء	أماكن
كثيرة	كثيرة
أولا	أولا
رأيت	رأيت
المسجد	المسجد
النبوي	النبوي
وصليت	وصليت
صلاة	صلاة
المغرب	المغرب
ثم	ثم
صليت	صليت
الركعتين	ركعتين
	في
	روضة
من	من
روضة	
رياض	رياض
الجنة	الجنة
وذهبت	وذهبت
إلى	إلى
الفندق	الفندق
وأسكنت	وسكنت
في	في
الفندق	الفندق
وقمت	وأقمت
في	في
المدينة	المدينة
المنورة	المنورة
ثلاث	ثلاث
أيام	أيام
زرت	زرت
إلى	
مسجد	مسجد
قباء	قباء
ومسجد	ومسجد
قبلتين	القبلتين
ورأيت	ورأيت
المعركة	مكان معركة
أحد	أحد
وهناك	وهناك
دغن	دفن
شهداء	شهداء
أحد	أحد
زرت	كنت
	أزور
كل	كل
يوم	يوم
بعد	بعد
الفجر	الفجر
والعصر	والعصر
جنة	جنة
البقيع	البقيع
ودفن	ودفن
في	في
البقيع	البقيع
بعض	بعض
الصحابة	الصحابة
والصحابيات	والصحابيات
زرت	زرت
الجامعة	الجامعة
الإسلامية	الإسلامية
ولقيت	ولقيت
بعض	بعض
الأصدقاء	الأصدقاء
ورأيت	ورأيت
بعض	بعض
الطلبة	الطلبة
وتعجبت	وتعجبت
كثيرا	كثيرا
لأنها	لأنهم
ليس	ليسوا
	مثل
موجود	الموجودين
في	في
جامعة	جامعة
أم	أم
القرى	القرى
وصليت	وصليت
كل	كل
صلاة	صلاة
في	في
المسجد	المسجد
النبوي	النبوي
بعد	بعد
ثلاث	ثلاث
ايام	أيام
رجعت	رجعت
إلى	إلى
مكة	مكة
المكرمة	المكرمة
بجامعة	إلى جامعة
أم	أم
القرى	القرى

اهتمامي	اهتمامي
الدراسة	بدراسة
اللغة	اللغة
العربية	العربية
والتخصص	والتخصص
	في
علم	علم
التاريخ	التاريخ
الحمد	الحمد
لله	لله
أشكر	أشكر
الله	الله
تعالى	تعالى
الذي	الذي
أعطيت	أعطاني
هذه	هذه
الفرصة	الفرصة
الجميلة	الجميلة
للدراسة	للدراسة
في	في
معهد	معهد
اللغة	اللغة
العربية	العربية
بجامعة	بجامعة
أم	أم
القرى	القرى
أنا	أنا
أحب	أحب
الدراسة	دراسة
اللغة	اللغة
العربية	العربية
العربية	
وعلوم	وعلوم
التاريخ	التاريخ
لأن	لأن
اللغة	اللغة
العربية	العربية
لغة	لغة
القرآن	القرآن
لغة	لغة
أهل	أهل
الجنة	الجنة
ولغة	ولغة
الدين	دين
الإسلام	الإسلام
إذا	إذا
ريد	أريد
فهم	فهم
الإسلام	الإسلام
فهما	فهما
عميقا	عميقا
لابد	لابد
علينا	علينا
أن	أن
ندرس	ندرس
اللغة	اللغة
العربية	العربية
لأنها	لأنها
وسيلة	وسيلة
إلى	إلى
معرفة	معرفة
الله	الله
وعلوم	وعلوم
الدين	الدين
وأيضا	وأيضا
أنا	أنا
سأواصل	سأواصل
الدراسة	
بعد	بعد
المعهد	المعهد
الدراسة	الدراسة
في	في
مرحلة	المرحلة
الجامعية	الجامعية
وسأتخصص	وسأتخصص
الكلية	بكلية
الشريعة	الشريعة
قسم	قسم
التاريخ	التاريخ
لأنيي	لأنني
أحب	أحب
التاريخ	التاريخ
حبا	حبا
شديدا	شديدا
وعلوم	وعلم
التاريخ	التاريخ
يتكلم	يتكلم
عن	عن
تاريخ	التاريخ
الإسلامي	الإسلامي
منذ	منذ
بداية	بداية
وجود	وجود
الناس	الناس
في	في
هذه	هذه
الدنيا	الدنيا
كما	كما
علمنا	علمنا
أن	أن
التاريخ	التاريخ
يتعلق	يتعلق
بحياة	بحياة
الإنسان	الإنسان
إذا	إذا
فهمنا	فهمنا
التاريخ	التاريخ
فهما	فهما
جيدا	جيدا
سنفهم	سنفهم
فيما	ما
حول	حول
العالم	العالم
الآن	الآن
والتاريخ	والتاريخ
الذي	الذي
لابد	لابد
علينا	علينا
أن	أن
نتعلم	نتعلم
تاريخ	تاريخ
الإسلام	الإسلام
منذ	منذ
ولد	ولد
نبينا	نبينا
محمد	محمد
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
حتى	حتى
سقط	سقط
الإسلام	الإسلام
أحب	أحب
أن	أن
أدرس	أدرس
علوم	علوم
التاريخ	التاريخ
درسا	درسا
عميقا	عميقا
وأحب	وأحب
القراءة	قراءة
كتاب	كتاب
التاريخ	التاريخ
	في
حين	حين
وجدت	وجدت
لأن	لأن
التاريخ	التاريخ
إذا	إذا
قرأت	قرأته
أشعر	أشعر
بخير	بخير
وأستمتع	وأستمتع
بها	به
وأشعر	وأشعر
بالمعرفة	بمعرفة
الذي	الذي
حدث	حدث
في	في
العالم	العالم
الآن	الآن
خصوصا	خصوصا
أحب	أحب
القرآن	القرآن
عن سرة	والسيرة
النبوية	النبوية
في	في
كتاب	كتاب
الرحيق	الرحيق
المختوم	المختوم
للشيخ	للشيخ
صفي	صفي
الرحمن	الرحمن
المباركفوري	المباركفوري
رحمه	رحمه
الله	الله
لأن	لأن
فيه	فيه
معلومات	معلومات
كثيرة	كثيرة
ونأخذ	ونأخذ
منه	منه
خبرة	خبرة
الجميلة	جميلة
وتطبيق	وتطبيقا
في	في
حياتنا	حياتنا
اليومية	اليومية

معلوم	معلوم
بمعظم	أن معظم
الطلاب	الطلاب
يرغبون	يرغبون
علما	بالعلم
الشرعي	الشرعي
بما	بما
يساعده	يساعدهم
في	في
نشر	نشر
الدعوة	الدعوة
وكذلك	وكذلك
أحب	أحب
بأن	بأن
ألتحق	ألتحق
كلية	بكلية
الشريعة	الشريعة
لأنني	لأنني
سبق	سبق
	أن
كنت	كنت
أصلي	أصلي
بالناس	بالناس
في	في
بعض	بعض
المساجد	مساجد
بوجمبوراء	بوجومبورا
وخطيب	وخطيبا
في	في
الصلاة	صلاة
الجمعة	الجمعة
لهذا	لهذا
أرغب	أرغب
	في
هذه	هذه
كلية	الكلية
الشريعة	الشريعة
لتوكون	لتكون
عونا	عونا
لي	لي
في	في
قضية	قضية
الدعوة	الدعوة
بنشر	بنشر
علم	العلم
الشرعي	الشرعي
وطرد	وطرد
البدعة	البدعة
والروافضة	والروافضة

الآن	الآن
أدرس	أدرس
في	في
المعهد	معهد
اللغة	اللغة
العربية	العربية
لغير	لغير
الناطقين	الناطقين
بها	بها
عندما	عندما
تخرجت	أتخرج من
بالمعهد	المعهد
إن	إن
شاء	شاء
الله	الله
أدخل	أدخل
في	في
الكلية	كلية
بالدعوة	الدعوة
وأصول	وأصول
الدين	الدين
أنا	أنا
أحبها	أحبها
كثيرا	كثيرا
لانه	لأنه
فيها	فيها
مواد	مواد
بالشريعة	بالشريعة
الإسلامية	الإسلامية
اريد	أريد
أن	أن
أدرس	أدرس
بالدعوة	بالدعوة
وأصول	وأصول
الدين	الدين
كي	كي
أفهم	أفهم
الدين	الدين
الصحيحية	الصحيح
وأدعو	وأدعو
الناس	الناس
إلى	إلى
الإسلام	الإسلام
كي	كي
يفهم	يفهم
الناس	الناس
الإسلام	الإسلام
جيدا	جيدا
هذا	هذا
الأمر	الأمر
مهم	مهم
جدا	جدا
للعالم	للعالم
الآن	الآن
لاياني	لايأني
ني	ني
بل	بل
واجب	واجب
للعالم	على العالم
كي	كي
ينشر	ينشر
الإسلام	الإسلام
ويدعو	ويدعو
إلى	إلى
الإسلام	الإسلام
كما	كما
قال	قال
الرسول	الرسول
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
العلماء	العلماء
ورثة	ورثة
الانبياء	الأنبياء

قصة	قصة
أ	
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
الاسم	الاسم
معلومة	معلومة
شخصية	شخصية
محذوفة	محذوفة
أ	
من	من
جزر	جزر
القمر	القمر
أ	
م	
أ	
السنة	السنة
الجامعية	الجامعية
أ	
في	في
مستوى	المستوى
الثالث	الثالث
بداية	بداية
أ	
أتحدث	أتحدث
أ	
عن	عن
عن	
السفر	السفر
إلى	إلى
هنا	هنا
إلى	إلى
السعودية	السعودية
بداية	بداية
جئت	جئت
هنا	هنا
مع	مع
أهلي	أهلي
مع	مع
والدي	والدي
ووالديتي	ووالدتي
إلى	
هنا	
و إخواني	وإخواني
و بعد	وبعد
ذلك	
أ	أن
أتيت	أتيت
إلى	إلى
السعودية	السعودية
وكانت	وكانت
رحلة	رحلة
جميلة	جميلة
و	
بعد	
ذلك	
أ	
أتيت	
إلى	
هنا	
أ	
أ	
قدمت	قدمت
أوراقي	أوراقي
أ سمعت	وسمعت
عن	
طالبات	طالبات
يعني	يعني
يحكون	يحكين
عن	عن
جامعة	جامعة
الأميرة	الأميرة
نورة	نورة
و يعني	ويعني
فكرت	فكرت
في	في
ا	
يعني	
في	
في	
تقديم	تقديم
أوراقي	أوراقي
هناك	هناك
وبعد	وبعد
ذلك	ذلك
أ	
هم	هم
قبلوني	قبلوني
في	في
المعهد	معهد
الغة	اللغة
العربية	العربية
درست	وسأدرس
مستوى الرابع	إلى
أ	
در	
درست مستوى	المستوى
الرابع	الرابع
و بعد	وبعد
ذلك	ذلك
أ قدمت	أقدم
إلى	في
الجامعة	الجامعة
و كانت	وكانت
بداية	البداية
أ	
في	في
المعهد	معهد
كانت	
في	
المعهد	
كان	
بداية	
أ للغة	اللغة
العرب	العربية
يعني	يعني
تحسين	لتحسين
اللغة	اللغة
العربية	العربية
عندما	عندما
كنت	
دخلت	دخلت
في	في
المعهد	المعهد
تحسنت	تحسنت
لغتي	لغتي
كثيرا	كثيرا
من	من
ناحية	ناحية
أ	
القواعد	القواعد
وهكذا	وهكذا
وبعد	وبعد
ذلك	ذلك
فكرت	فكرت
في	في
يعني	يعني
ف	
فكرت	فكرت
في	في
اللغة	اللغة
العربية	العربية
لأنها	لأنها
لغة	لغة
القرآن	القرآن
و تقديم	وتتقدم
	بنا
أكثر	أكثر
يعني	يعني
اللغة	اللغة
العربية	العربية
و أشق	وأشق
السلام	السلام
عليكم	عليكم

الرحلة	الرحلة
إلى	إلى
فولاو	فولاو
فينيغ	فينغ
الحمد	الحمد
لله	لله
نعرف	نعرف
أن	أن
الرحلة	الرحلة
هي	هي
من	من
الأشياء	الأشياء
مميزة	المميزة
في	في
حياة	حياة
الإنسان	الإنسان
وهي	وهي
من	من
فضل	فضل
رب	الرب
الجليل	الجليل
تبارك	تبارك
وتعالى	وتعالى
الذي	الذي
جعلنا	جعلنا
في	في
هذه	هذه
الدنيا	الدنيا
لها	له
نعمة	نعم
عظيمة	عظيمة
لا	لا
نحصوها	نحصاها
كذلك	كذلك
أنا	أنا
كنت	كنت
أذهب	أذهب
إلى	إلى
فولاو	فولاو
فينغ	فينغ
في	في
منطقة	المنطقة
الغربية	الغربية
ماليزيا	بماليزيا
لست	لست
وحدي	وحدي
ذهبت	ذهبت
مع	مع
أسرتي	أسرتي
لا	لا
تخلو	تخلو
فيها	فيها
أختي	أختي
وأمي	وأمي
وأبي	وأبي
كلنا	كلنا
نتجمع	نتجمع
ونشارك	ونشارك
في	في
هذه	هذه
الرحلة	الرحلة
هذه	هذه
فرصة	فرصة
سعيدة	سعيدة
لنا	لنا
لأن	لأن
ليس	ليس
لنا	لنا
الوقت	وقت
نجمع	يجمع
بيننا	بيننا
معا	معا
في	في
نفس	نفس
اليوم	اليوم
ونفس	ونفس
المكان	المكان
تعرفونه	تعرفون
أنتم	أنتم
أننا	أننا
نسكن	نسكن
في	في
مكان	أماكن
متفرقة	متفرقة
لأجل	لأجل
العلم	العلم
والدراسة	والدراسة
كانت	كانت
هذه	هذه
الرحلة	الرحلة
في	في
الإجازة	الإجازة
الصيفية	الصيفية
في	في
منتصف	منتصف
العام	العام
أبي	أبي
هو	هو
الذي	كان
القائد	القائد
في	في
هذه	هذه
الرحلة	الرحلة
كذلك	كذلك
أمي	أمي
هي	هي
التي	كانت
القائدة	القائدة
في	في
ركن	ركن
الأطعمة	الأطعمة
تطبخ	تطبخ
الطعام	الطعام
اللذة	اللذيذ
وتجهز	وتجهز
بعض	بعض
الأشياء	الأشياء
مثل	مثل
الشراب	الشراب
ونحو	ونحو
ذلك	ذلك
أنا	أنا
مع	مع
أخي	أخي
الكبير	الكبير
نشتري	نشتري
بعض	بعض
الأشياء	الأشياء
التي	التي
نطلبها	نطلبها
لإقامة	لإقامة
الرحلة	الرحلة
هناك	هناك
مثل	مثل
الخيمة	الخيمة
والإشعال	وإشعال
النار	النار
والحطب	والحطب
والكبريت	والكبريت
وكل	وكل
شيء	شيء
نحتاج	احتجناه
حينما	حينما
وصلنا	وصلنا
إلى	إلى
مكان	مكان
الرحلة	الرحلة
نتمنى	تمنينا
أن	أن
نقيم	نقيم
المشويات	المشويات
هناك	هناك
ونلعب	وأن نلعب
سويا	سويا

رحلتي	رحلتي
إلى	إلى
مكة	مكة
المكرمة	المكرمة
الرحلة	الرحلة
التي	التي
سأتلكم	سأتكلم
فيه	عنها
هي	هي
رحلتي	رحلتي
للعمرة	للعمرة
مع	مع
مجموعة	مجموعة
جامعة	جامعة
ملك	الملك
سعود	سعود
هي	هي
كانت	كانت
أول	أول
رحلتي	رحلاتي
إلى	إلى
بلد	بلد
الحرام	الحرم
المكي	المكي
وفعلا	وفعلا
أنني	أنني
سعيدا	سعيد
وأشكر	وأشكر
لله	الله
لهذه	على هذه
فرصة	الفرصة
الذهبية	الذهبية
أنا	أنا
طالب	طالب
في	في
هذه	هذه
الجامعة	الجامعة
ولقد	ولقد
قضيت	قضيت
هنا	هنا
في	في
مملكة	مملكة
السعودية	السعودية
	ما
يقارب	يقارب
مدة	مدة
ثمانية	ثمانية
أشهر	أشهر
فأنا	فأنا
الآن	الآن
في	في
فصل	الفصل
الثاني	الثاني
الدراسي	الدراسي
في	في
معهد	معهد
اللغة	اللغة
العربية	العربية
لذلك	لذلك
أعتمرت	اعتمرت
في	في
فصل	الفصل
الأول	الأول
الدراسي	الدراسي
أعطاني	أعطت
الفرصة	الفرصة
للعمرة	للعمرة
من	من
إدارة	إدارة
المناح	المناح
لكل	لكل
طلاب	الطلاب
الجدود	الجدد
فقط	فقط
الذي	الذي
قد	قد
ذهبوا	ذهب إلى
للعمرة	العمرة
فلا	فلا
يجوز	يجوز
له	له
أن	أن
يشارك	يشارك
مرة	مرة
أخرى	أخرى
حصلنا	حصلنا
الحقيبة	الحقيبة
من	من
جامعة	جامعة
ملك	الملك
سعود	سعود
لنحملها	لنحملها
في	في
رحلة	رحلة
كانت	كانت
هناك	هناك
رحلتين	رحلتين
الرحلة	الرحلة
إلى	إلى
مكة	مكة
المكرمة	المكرمة
أو	أو
إلى	إلى
المدينة	المدينة
المنورة	المنورة
فأخترت	فاخترت
الرحلة	الرحلة
إلى	إلى
مكة	مكة
عددنا	عددنا
الذين	الذين
