SOURCE	TARGET
والتفسير	والتفسير
	.
أني	إني
أرغب	أرغب
في	في
التخصص	التخصص
في	في
علوم	علوم
القرآن	القرآن
والتفسير	والتفسير
.	.
و ذلك	وذلك
لأني	لأني
حفظت	حفظت
القرآن	القرآن
في	في
الصبا	الصبا
،	،
و أريد	وأريد
أن	أن
أفهم	أفهم
الآيات	الآيات
،	،
وما	وما
وراءها	وراءها
من	من
المعاني	المعاني
	،
والمطالب	والمطالب
	،
والمفاهيم	والمفاهيم
على	على
الوجه	الوجه
الصحيح	الصحيح
.	.
فما زلت	فمازلت
في	في
تعلم	تعلم
اللغة	اللغة
العربية	العربية
وعلومها	وعلومها
،	،
و علوم	وعلوم
السنة	السنة
والحديث	والحديث
،	؛
لكي	لكي
أفهم	أفهم
القرآن	القرآن
أكثر	أكثر
فأكثر	فأكثر
.	.
فللقران	فللقرآن
علوم	علوم
تتشعب	تتشعب
منه	منه
،	،
فأريد	فأريد
أن	أن
أتخصص	أتخصص
في	في
هذه	هذه
العلوم	العلوم
حتى	حتى
أتمكن	أتمكن
من	من
أدراك	إدراك
معانيه	معانيه
الصحيحة	الصحيحة
،	،
وفهمها	وفهمها
على	على
منهج	منهج
الصواب	الصواب
.	.
و يمكن	ويمكن
لي	لي
الاسترشاد	الاسترشاد
بها	بها
	،
واستخراج	واستخراج
علاج	علاج
المشاكل	المشاكل
التي	التي
تهمنا	تهمنا
اجتماعيا	اجتماعيا
وعالميا	وعالميا
بطريق	بطريق
علمي	علمي
رشيد	رشيد
.	.
ومما	ومما
أحسست	أحسست
في	في
أهمية	أهمية
اختيار	اختيار
هذا	هذا
التخصص	التخصص
أن	أن
هناك	هناك
قلة	قلة
الممارسة	الممارسة
بترجمة	بترجمته
	(
أي	أي
القرآن	القرآن
	)
إلى	إلى
اللغات	اللغات
الأخرى	الأخرى
،	،
وهي	وهو
عمل	عمل
تحتاج	يحتاج
إلى	إلى
الدقة	الدقة
والتدرب	والتدرب
الفكري	الفكري
.	.
فهذه	فهذه
فجوة	فجوة
لاحظتها	لاحظتها
	،
فعزمت	فعزمت
على	على
ملأها	ملئها
–	-
بآذن	بإذن
الله	الله
	-
.	.
وكذالك	وكذلك
يوجد	يوجد
كثير	كثير
من	من
الناس	الناس
في	في
هذا	هذا
الزمان	الزمان
من	من
يترجم	يترجم
أو	أو
يفسر	يفسر
الآيات	الآيات
بطريق	بطريق
يوافق	يوافق
أغراضهم	أغراضهم
	،
و أفكارهم	وأفكارهم
لا	لا
تكون	تكون
مخلصة	مخلصة
،	،
فيؤدي	فيؤدي
هذا	هذا
إلى	إلى
فساد	فساد
البيان	البيان
،	،
ومغالطة	ومغالطة
الفهم	الفهم
،	،
وهذا	وهذا
آمر	أمر
خطير	خطير
	،
لما	لما
فيه	فيه
من	من
أضرار	إضرار
المجتمع	المجتمع
الفكرية	الفكري
والشعورية	والشعوري
.	.
فلذا	فلذا
	،
اخترت	اخترت
هذا	هذا
التخصص	التخصص
–	
حفاظا	حفاظا
لكتاب	لكتاب
الله	الله
.	.

الرحلة	الرحلة
على	إلى
مكة	مكة
والمدينة	والمدينة
المنورة	المنورة
.	.
كان	كان
لي	لي
صديق	صديق
في	في
جامعة	جامعة
أم	أم
القرى	القرى
	،
وصديق	وصديق
في	في
الجامعة	الجامعة
الإسلامية	الإسلامية
بالمدينة	بالمدينة
المنورة	المنورة
.	.
هما	هما
دعواي	دعواي
إليهما	إليهما
	،
وأجبرا	وأجبراني
في	في
دعوتهما	دعوتهما
حتى	حتى
اتفقت	اتفقت
مع	مع
زميلي	زميلي
الذي	الذي
يدرس	يدرس
في	في
كلية	كلية
التربية	التربية
بأن	بأن
نسافر	نسافر
على	إلى
مكة	مكة
والمدينة	والمدينة
المنورة	المنورة
.	.
فحصلت	فحصلت
على	على
الإجازة	الإجازة
بين	بين
الفصلين	الفصلين
الماضيين	الماضيين
,	،
فخرجنا	وخرجنا
من	من
السكن	السكن
بالسيارة	بالسيارة
متجهين	متجهين
إلى	إلى
مكة	مكة
المكرمة	المكرمة
.	.
فذهبنا	ذهبنا
إلى	إلى
المحطة	المحطة
	،
وآخذنا	وأخذنا
النفطة	النفط ،
وكان	وكان
زميلي	زميلي
قائدا	قائدا
لسيارته	لسيارته
	،
وأني	وأنا
كنت	كنت
بجانبه	بجانبه
مساعدا	مساعدا
لع	له
في	في
هذا	هذا
السفر	السفر
الطويل	الطويل
	،
حتى	حتى
خرجنا	خرجنا
من	من
مدينة	مدينة
الرياض	الرياض
.	.
في	في
الطريق	الطريق
رأيت	رأيت
المناظر	المناظر
الجميلة	الجميلة
،	،
والمزارعة	والمزارع
الكبيرة	الكبيرة
،	،
والصحراء	والصحراء
الواسعة	الواسعة
	،
حتى	حتى
وصلنا	وصلنا
على	إلى
مكة	مكة
المكرمة	المكرمة
بصعوبة	بصعوبة
.	.
وعتبنا	وتعبنا
جدا	جدا
لمشقة	لمشقة
السفر	السفر
.	؛
لأني	لأني
ما	ما
سافرت	سافرت
المسافة	المسافة
الطويلة	الطويلة
بالسيارة	بالسيارة
قبل	قبل
هذا	هذا
.	.
فتلقيت	فتلاقيت
بسرور	بسرور
عظيم	عظيم
مع	مع
صديقي	صديقي
الذي	الذي
كان	كان
في	في
انتظاري	انتظاري
في	في
جامعة	جامعة
أم	أم
القرى	القرى
.	،
وسلم	وسلم
علينا	علينا
	،
واسقبلنا	واستقبلنا
باهلا	بأهلا
وسهلا	وسهلا
	،
وكنا	وكنا
من	من
الفارحين	الفرحين
بهذا	بهذا
الققاء	اللقاء
بعد	بعد
أربع	أربع
سنوات	سنوات
.	.
وكاد	وكاد
قلبي	قلبي
يطير	يطير
في	في
ألهوا	الهواء
بهذا	بهذا
اللقاء	اللقاء
المسرو	المسرور
.	.
ذهبنا	ذهبنا
إلى	إلى
عرفته	غرفته
لأن	لكي
أستريح	أستريح
	،
حتى	حتى
نمت	نمت
ساعة	ساعة
أو	أو
ساعتين	ساعتين
.	.
ثم	ثم
استيقظنا	استيقظنا
عن	من
النوم	النوم
	،
وذهبنا	وذهبنا
إلى	إلى
الكعبة	الكعبة
المشرفة	المشرفة
بالأحرام	بالإحرام
.	.

حياتي	حياتي
	.
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
	.
كان	كان
والدي	والدي
من	من
الذين	الذين
تخرجوا	تخرجوا
في	من
هذه	هذه
المملكة	المملكة
	،
حتى	وحتى
جدي	جدي
من	من
جهة	جهة
	،
وهو	وهو
الذي	الذي
تأثر	أثر
على	على
نفسي	نفسي
ليكون	لأكون
طالبا	طالبا
من علوم	في العلوم
الشرعية	الشرعية
	؛
لأنه	لأنه
تخرج	تخرج
من	من
جهة	جهة
إنجليزي	إنجليزية
	،
فعرف	فعرف
عن	عن
الدراسة	الدراسة
الإنجليزية	الإنجليزية
	،
فأجبرني	فأجبرني
جدي	جدي
أن	أن
أدخل	أدخل
في	في
الدراسة	الدراسة
الإسلامية	الإسلامية
	،
فأشكر	فأشكر
الله	الله
على	على
ذلك	ذلك
.	.
فتعلمت	فتعلمت
بالابتدائية	بالابتدائية
	،
والمتوسطة	والمتوسطة
	،
والثانوية	والثانوية
حتى	حتى
الكلية	الكلية
بكلية	بكلية
الدعوة	الدعوة
والدراسة	والدراسة
الإسلامية	الإسلامية
	،
وكلية	وكلية
الشريعة	الشريعة
في	في
الجمعية	الجمعية
التي	التي
تخرجت	تخرجت
فيها	فيها
،	.
ولكن	ولكن
تمنيت	تمنيت
أن	أن
أطلب	أطلب
العلم	العلم
في	في
المملكة	المملكة
السعودية	السعودية
حتى	في
كل	كل
صلاتي	صلاتي
،	.
تمنيت	تمنيت
أن	أن
يكون	أكون
عالما	عالما
وداعيا	وداعيا
إلى	إلى
الله	الله
	،
والحمد	والحمد
لله	لله
،	،
فأجب	فأجاب
دعائي	دعائي
حتى	حتى
أصبحت	أصبحت
من	من
طلاب	طلاب
المعهد	المعهد
.	.
وإذا	وإذا
انتهيت	انتهيت
في	من
المعهد	المعهد
	،
أريد	أريد
أن	أن
يلتحق	ألتحق
في	في
كلية	كلية
أصول	أصول
الدين	الدين
بالآن	بالآن
في	في
بلدي	بلدي
الذين	الذين
تخرجوا	تخرجوا
	من
بعلوم	العلوم
الشرعية	الشرعية
	.
وفي	وفي
هذه	هذا
العصر	العصر
تكثر	تكثر
العقائد	العقائد
هنا	هنا
	،
مثل	مثل
	:
الشيعة	الشيعة
،	،
الشاعرة	الأشاعرة
،	،
الصوفية	الصوفية
(	(
جماعة	جماعة
التبليغ	التبليغ
)	)
،	،
وغيرها	وغيرها
.	.
وإذا	وإذا
تخرجت	تخرجت
في	من
هذه	هذا
التخصص	التخصص
	،
سأكون	سأكون
	-
أن	إن
شاء	شاء
الله	الله
	-
داعيا	داعيا
ومدرسا	ومدرسا
في	في
جمعيات	الجمعيات
والمعاهد	والمعاهد
في	في
بلدي	بلدي
لهذه	لهذا
المجال	المجال
.	.
وأن	وإن
شاء	شاء
الله	الله
	،
سأضع	سأضع
في	في
بعض	بعض
المساجد	المساجد
في	في
بلدي	بلدي
برامج	برامج
ليلقى	لتلقي
الدروس	الدروس
ومحاضرات	والمحاضرات
في	في
بعض	بعض
المساكن	المساكن
.	.

الرحلة	الرحلة
في	في
أوروبا	أوروبا
.	.
كانت	كانت
هذه	هذه
الرحلة	الرحلة
إلى	إلى
أوروبا	أوروبا
قبل	قبل
ثلاث	ثلاث
سنوات	سنوات
تقريبا	تقريبا
،	،
وكانت	وكانت
في	في
بعض	بعض
دول	دول
أوروبية	أوروبية
،	،
مثل	مثل
	:
فرنسا	فرنسا
،	،
سويسرا	سويسرا
،	،
نمسا	النمسا
،	،
إيطاليا	إيطاليا
،	،
وسلوفنيا	وسلوفينيا
.	.
وبدا	وبدأت
هذه	هذه
الرحلة	الرحلة
من	من
بلدي	بلدي
ألبانيا	ألبانيا
مباشرا	مباشرة
إلى	إلى
سلوفينا	سلوفينيا
	،
وكنت	وكنت
أنا	أنا
وبعض	وبعض
الأصدقاء	الأصدقاء
.	.
وإندما	وعندما
وصلنا	وصلنا
إلى	إلى
ليوبيانا	ليوبليانا
العصمة	عاصمة
سلوفينا	سلوفينيا
	،
ذهبنا	ذهبنا
آلاي	إلى
إحدا	أحد
فنادق	الفنادق
الموجودة	الموجودة
،	.
وبعد	وبعد
ذلك	ذلك
	،
زرنا	زرنا
كل	كل
الأماكن	الأماكن
المشحورة	المشهورة
فيها	فيها
	،
وبعد	وبعد
يوما	يوم ،
ذهبنا	ذهبنا
إلى	إلى
المطار	المطار
للذهاب	للذهاب
إلى	إلى
روما	روما
في	في
إيطاليا	إيطاليا
.	.
آند	عند
وصولنا	وصولنا
إلى	إلى
روما	روما
	،
ذهبنا	ذهبنا
إلى	إلى
فندق	فندق
أيضا	أيضا
	،
وكنا	وكنا
لزيارة	لزيارة
أجمل	أجمل
الأماكن	الأماكن
والمشحورة	المشهورة
فيها	فيها
	،
وآكلنا	وأكلنا
الطعام	الطعام
الإيطالي	الإيطالي
مثل	مثل
	:
بيزا	البيتزا
وسبغت	والاسباجيتي
.	.
وبعد	وبعد
يوما	يوم ،
راجعنا	رجعنا
إلى	إلى
المطار	المطار
	،
وأهذنا	وأخذنا
الطائرة	الطائرة
على	إلى
سويسرا	سويسرا
	.
بعد	بعد
ثلاث	ثلاث
ساعات	ساعات
تقريبا	تقريبا
وصلنا	وصلنا
فيها	فيها
.	.
وكان	وكان
بلاد	بلد
جميل	جميل
جدا	جدا
	،
وكانو	وكانوا
الناس	الناس
يتعملون	يتعاملون
بل نظام	بالنظام
الشديد	الشديد
بينهم	بينهم
.	.
وهذه	وهذه
بلاد	بلد
غالي	غالية
جدا	جدا
أيضا	أيضا
في	في
التسوف	التسوق
	،
وفي	وفي
شرا	شراء
الطعام	الطعام
.	.
وبعد	وبعد
ما	ما
زرنا	زرنا
سويسرا	سويسرا
	،
ذهبنا	ذهبنا
إلى	إلى
فرنسا	فرنسا
في	في
باريس	باريس
	.
وباريس	وباريس
مدينة	مدينة
جميلة	جميلة
ورائع	ورائعة
	،
وفعلا	وفعلا
مثل	مثل
ما	ما
يقولون	يقولون
أنها	أنها
مدينة	مدينة
الحب	الحب
	،
فعلا	فعلا
أنها	أنها
تجذب	تجذب
الناس	الناس
من	من
كل	كل
العالم	العالم
.	.

التخصص	التخصص
في	في
المستقبل	المستقبل
	.
بسم	بسم
الله	الله
الرحمن	الرحمن
الرحيم	الرحيم
	.
الحمد	الحمد
لله	لله
الذي	الذي
خلق	خلق
الخلق	الخلق
،	،
واختار	واختار
من	من
خلقه	خلقه
الإنسان	الإنسان
،	،
وأكرمه	وأكرمه
إكراما	إكراما
عظيما	عظيما
،	،
وقال	وقال
في	في
كتابه	كتابه
الكريم	الكريم
:	:
	"
ولقد	ولقد
كرمنا	كرمنا
بني	بني
آدم	آدم
وحملناه	وحملناه
في	في
بر	البر
والبحر	والبحر
،	
ورزقناه	ورزقناه
	"
إلى	إلى
آخر	آخر
الآية	الآية
.	.
الله	الله
	-
سبحانه	سبحانه
وتعالى	وتعالى
	-
علم	علم
الإنسان	الإنسان
وما	ما
لم	لم
يعلم	يعلم
	،
وفرض	وفرض
طلب	طلب
العلم	العلم
علينا	علينا
،	،
وقال	وقال
:	:
	"
اقرأ	اقرأ
باسم	باسم
ربك	ربك
الذي	الذي
خلق	خلق
	"
إلى	إلى
آخره	آخره
.	.
وقال	وقال
رسول	رسول
الله	الله
	-
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
	-
:	:
	"
طلب	طلب
العلم	العلم
فريضة	فريضة
على	على
كل	كل
مسلم	مسلم
ومسلمة	ومسلمة
	"
.	.
أنا	أنا
طالب	طالب
في	في
معهد	معهد
تعليم	تعليم
اللغة	اللغة
العربية	العربية
في	في
جامعة	جامعة
الأمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
.	.
وأن	وإن
شاء	شاء
الله	الله
	،
أريد	أريد
أن	أن
ألتحق	ألتحق
بكلية	بكلية
أصول	أصول
الدين	الدين
لآجل	لأجل
القيدة	العقيدة
.	.
إذ	إذ
هي	هي
أصول	أصول
الدين	الدين
،	،
ولا	ولا
يكون	يكون
دين	دين
الإنسان	الإنسان
كامل	كاملا
إلا	إلا
العقيدة	بالعقيدة
الصحيحة	الصحيحة
،	،
لذلك	لذلك
اخترت	اخترت
أصول	أصول
الدين	الدين
.	.
الناس	الناس
في	في
بلدي	بلدي
يحتاجون	يحتاجون
فهم	فهم
الدين	الدين
	،
ويخطئون	ويخطئون
في	في
العقيدة	العقيدة
	.
هم	هم
يعبدون	يعبدون
الله	الله
	،
ولكن	ولكن
كثير	كثير
منهم	منهم
يميلون	يميلون
إلى	إلى
الشك	الشرك
في	في
عباداتهم	عباداتهم
	،
وأنا	وأنا
فقط	فقط
طالب	طالب
العلم	العلم
في	في
بلدي	بلدي
.	.
أحيانا	أحيانا
	،
إذا	لما
كنت	كنت
أجادلهم	أجادلهم
	،
هم	هم
يأتون	يأتون
بدائل	ببدائل
	،
وليس	وليس
عندي	عندي
علم	علم
	،
وجئت	وجئت
هنا	هنا
لأتعلم	لأتعلم
،	.
إذا	إذا
رجعت	رجعت
إلى	إلى
بلدي	بلدي
	،
أجادلهم	سأجادلهم
بآلتي	بالتي
هي	هي
أحسن	أحسن
	.
وأتمنى	وأتمنى
بعد	بعد
انتهائي	انتهائي
في كلية	من الكلية
	،
أريد	أريد
أن	أن
أبني	أبني
المعهد	المعهد
	؛
لكي	لكي
يأتي	يأتي
الطلاب	الطلاب
يتعلمون	يتعلمون
فيها	فيه
.	.

التخصص	التخصص
	:
كلية	كلية
أصو	أصول
الدين	الدين
	.
أرغب	أرغب
في	في
هذه	هذه
الكلية	الكلية
لغرض	لأغراض
كثيرة	كثيرة
،	؛
لأن	لأن
في	في
بلدي	بلدي
كثير	كثير
من	من
لناس	الناس
يخطئون	يخطئون
في	في
عبادة	عبادة
الله	الله
	-
سبحانه	سبحانه
وتعالى	وتعالى
	-
،	،
لم	ولم
يفهموا	يفهموا
حقيقة	حقيقة
التويد	التوحيد
،	.
إذا	إذا
لم	لم
يفهم	يفهم
التوحيد	التوحيد
كما	كما
ينبغي	ينبغي
	،
فيكف	فكيف
تعبد	تعبد
ربك	ربك
،	؟
وأشاهدت	وشاهدت
بعض	بعض
الناس	الناس
هم	هم
يعبدون	يعبدون
الله	الله
	،
وهم	وهم
مشركون	مشركون
،	.
جلست	جلست
	،
وفكرت	وفكرت
،	.
وبعد	وبعد
ذلك	ذلك
	،
عزمت	عزمت
حتى	على
الألتحق	الالتحاق
بكلية	بكلية
	أصول
الدين	الدين
	؛
لأنها	لأنها
توضح	توضح
لي	لي
حقيقة	حقيقة
التوحيد	التوحيد
.	.
والله	والله
يقول	يقول
	-
سبحانه	سبحانه
وتعالى	وتعالى
	-
في	في
محكم	محكم
تنزيله	تنزيله
:	:
(	"
(	
أن	إن
الله	الله
لا	لا
يفغر	يغفر
أن	أن
يشرك	يشرك
به	به
ويغفر	ويغفر
ما	ما
دون	دون
ذلك	ذلك
لمن	لمن
يشاء	يشاء
ومن	ومن
يشرك	يشرك
فقد	فقد
ضل	ضل
ضلا	ضلالا
بعيدا	بعيدا
)	"
)	.
وفهمت	وفهمت
في	في
هذه	هذه
الآية	الآية
أن	أن
الله	الله
لا	لا
يغفر	يغفر
للمشرك	للمشرك
.	.
أنا	أنا
أرى	أرى
في	في
بلدي	بلدي
الناس	الناس
يتبعون	يتبعون
أصحاب	أصحاب
خرافات	خرافات
والهوى	والهوى
،	،
الذين	الذين
يجعلون	يجعلون
أنفسهم	أنفسهم
علماء	علماء
ما	مع
أنهم	أنهم
لا	لا
يعرفون	يعرفون
شيئا	شيئا
،	.
لذلك	لذلك
	،
بعد	بعد
ما	ما
أنهيت	انتهيت
من	من
الثانوية	الثانوية
	،
قدمت	قدمت
طلب	طلبا
إلى	إلى
جامعة	جامعة
الأمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامي	الإسلامية
في	في
الرياض	الرياض
	؛
لكي	لكي
الالتحاق	ألتحق
بكلية	بكلية
	أصول
الدين	الدين
،	،
وسأرجع	وسأرجع
إلى	إلى
بلدي	بلدي
	،
وأناقشهم	وأناقشهم
	،
وأفهم هم	وأفهمهم
وأتباعهم	وأتباعهم
	-
بآذن	بإذن
الله	الله
تعالى	تعالى
،	-
	.
وكذلك	وكذلك
إذا	إذا
نظرنا	نظرنا
إلى	إلى
آخر	آخر
زماننا	زماننا
	،
كثيرة	كثيرة
فيها	فيه
البدع	البدع
وأتباع	وأتباع
الهوى	الهوى
،	،
وقريتي	وقريتي
خاصة	خاصة
سأرجع	سأرجع
إليهم	إليهم
.	.

كنت	كنت
جالسة	جالسة
وقتا	وقتا
طويلا	طويلا
،	،
لا	لا
علامة	أستطيع
الحركة	الحركة
،	،
وجاء	وجاءت
حافلة	حافلة
أخرى	أخرى
،	،
طلب	طلب
سائق	السائق
من	من
مدير	المدير
أن	أن
نركب	نركب
	،
بشرط	بشرط
عن	على
كل	كل
واحد	واحد
منا	منا
	أن
يدفع	يدفع
حمسين	خمسين
ريالا	ريالا
.	.
لكن	لكن
هذه	هذه
الحافلة	الحافلة
سائقها	سائقها
المخدر	كان مخدرا
	،
حصل	فحصل
هسومة	خصومة
بينهم	بينهم
	،
كانو	وكانوا
يحربون	يتشاجرون
مع	مع
بعض	بعض
.	.
الحمد	الحمد
لله	لله
	،
وصلنا	وصلنا
إلى	إلى
رياض	الرياض
على	في
حفظ	حفظ
الله	الله
.	.

ومن	ومن
هنا	هنا
	،
ذهبنا	ذهبنا
إلى	إلى
المسجد	المسجد
الحرم	الحرام
أيضا	أيضا
للصلاة	لصلاة
المغرب	المغرب
	،
فصلينا	فصلينا
المغرب	المغرب
والعشاء	والعشاء
ثم	ثم
رجعنا	رجعنا
إلى	إلى
المسكن	المسكن
لاستراحة	للاستراحة
حتى	حتى
الصباح	الصباح
.	.
وفي	وفي
الصباح	الصباح
بدأنا	بدأنا
استعداد	استعدادنا
للرجوع	للرجوع
إلى	إلى
الرياض	الرياض
.	.
وصلنا	وصلنا
إلى	إلى
الجامعة	الجامعة
ليلا	ليلا
.	،
وكانت	وكانت
هذه	هذه
الرحلة	ثاني
مرة	مرة
ثانية	
أن سافرت	أسافر
	فيها
للرحلة	للرحلة
	،
ولذلك	ولذلك
دائما	دائما
أرغب	أرغب
في	في
السفر	السفر
	إلى
مثل	مثل
هذه	هذه
الرحلة	الرحلة
.	؛
لأنه	لأن
السفر	السفر
إلى	إلى
الأماكن	الأماكن
المهمة	المهمة
يجعل	يجعل
الإنسان	الإنسان
يعرف	يعرف
كثيرا	كثيرا
من	من
المعلومات	المعلومات
	،
ولا	ولا
سيما	سيما
عن	عن
تاريخ	تاريخ
الإسلام	الإسلام
	،
وتعرف	وتعرف
شيئا	شيئا
عن	عن
الحياة	الحياة
الدنيا	الدنيا
	،
والحواث	والأحداث
بعد	بعد
بعثة	بعثة
الرسول	الرسول
صلى	صلى
الله	الله
عليه	عليه
وسلم	وسلم
.	.

بعد	بعد
ذلك	ذلك
صلينا	صلينا
صلاة	صلاة
الظهر	الظهر
معهم	معهم
	،
و كانوا	وكانوا
أمامنا	أمامنا
في	في
الصلاة	الصلاة
،	،
بعد	بعد
الصلاة	الصلاة
ذهبوا	ذهبنا
منا شيخ	إلى الشيخ
أبا	أبا
الخيل	الخيل
.	.
ثم	ثم
	بعد
ذالك	ذلك
استرحنا	استرحنا
	.

ثم	ثم
استع	
إس	
استع استعدنا	استعددنا
للسفر	للسفر
،	،
وبع	
ثم	ثم
ركب	
ركبنا	ركبنا
السيارة	السيارة
،	،
وبعد	وبعد
ذلك	ذلك
سرنا	سرنا
في	في
طريقة	الطريق
التي	التي
أ	
-	
في	
طرق	
التي	
سرنا	سرنا
أ	
-	
أ	
-	
سرنا	فيها
	من
قبل	قبل
سرنا	
في	في
قب	
أ	
-	
في	
ذهابنا	ذهابنا
في	إلى
ه	
أ	
-	
في	
هذه	هذه
الحديقة	الحديقة
،	،
وبعد	وبعد
ذلك	ذلك
قد	
ج	
بعد ساعتين	بساعتين
قد جئنا	وصلنا
أ	إلى
-	
في	في
بلدنا	بلدنا
،	،
ثم	ثم
لكل	كل
واحد	واحد
قد	قد
شكر	شكر
الله	الله
سبحانه	سبحانه
وتعالى	وتعالى
على	على
على	
نعمتهم	
ع	
على	
نعمته	نعمه
عظيمة	العظيمة
،	؛
لأننا	لأنه
ل	
ليس	ليس
هناك	هناك
مشكلة	مشكلة
ليس	في
هناك	
مشكلة	
من	
السفر	السفر
،	.
وبعد	وبعد
ذلك	ذلك
لكل	كل
واحد	واحد
منا	منا
قد	قد
رجعوا	رجع
رجوعا	
سعيدة	سعيدا
،	،
و	
-	
وأتمنى	وأتمنى
أيها	أيها
الأخوة	الإخوة
آت	
وأتمنى	
أن	أن
أرتحل	أرتحل
مرة	مرة
مرة	
ثانية	ثانية
	؛
لكي	لكي
أع	
ا	
-	
أستفيد	أستفيد
منه	
منها	منها
؛	؛
لأن	لأن
الرحلة	الرحلة
ل	
لها	لها
فوائده	فوائد
ك	
فوائده	
كثيرة	كثيرة
	،
مثل	مثل
أن	أن
نتفكر	نتفكر
من خلوقات	في مخلوقات
الله	الله
	،
وأن	وأن
أن	أن
لا	لا
-	
وأن	
لا	
ننسى	ننسى
أن	أن
وجودنا	وجودنا
في	في
هذه	هذه
الدنيا	الدنيا
مؤقت	مؤقت
،	،
كما	كما
قال	قال
الله	الله
سبحانه	سبحانه
وتعالى	وتعالى
:	:
"	"
كل	كل
من	من
عليها	عليها
فان	فان
،	،
ويبقى	ويبقى
وجه	وجه
ربك	ربك
ذو	ذو
الجلال	الجلال
وال	
والإكرام	والإكرام
"	"
،	،
و	
-	
أ	
-	
أسف	آسف
أو	أو
عفوا	عفوا
على	على
	أن
كلامي	كلامي
ليس	ليس
واضحا	واضحا
	؛
لأنني	لأنني
كما	كما
تعرفون	تعرفون
قد	قد
تكلمت	
أ	
-	
قد	قد
درست	درست
لغة	اللغة
أ	
-	
لغة	
العربية	العربية
س	
أ	
-	
خلال	خلال
س	
سنة	سنة
واحدة	واحدة
فقط	فقط
،	.
و إلى	وإلى
هنا	هنا
	،
السلام	السلام
عليكم	عليكم
ورحمة	ورحمة
الله	الله
وبركاته	وبركاته
.	.

تخصصي	تخصصي
في	في
المستقبل	المستقبل
	.
لما	لما
ننظر	ننظر
إلى	إلى
العالم	العالم
الإسلامية	الإسلامي
اليوم	اليوم
,	،
نرى	نرى
كثيرا	كثيرا
من	من
المشكلات	المشكلات
وقع	وقع
المسلمون	المسلمون
فيها	فيها
,	،
ونتساءل	ونتساءل
	:
ما	ما
الحل	الحل
,	؟
وماذا	وماذا
نفعل	نفعل
حتى	حتى
نساهم	نساهم
في	في
إصلاح	إصلاح
أمتنا	أمتنا
.	؟
منذ	منذ
أن	أن
بدأت	بدأت
بالاتزام	بالاتزام
بالدين	بالدين
وتركت	وتركت
الجاهلية	الجاهلية
,	،
بدأت	بدأت
بالتعرف	بالتعرف
على	على
أحوال	أحوال
المسلمين	المسلمين
اليوم	اليوم
وفي	وفي
التاريخ	التاريخ
,	،
فعرفت	فعرفت
أنا	أنا
قد	قد
كذبنا	كذب علينا
في	في
المدارس	المدارس
الابتدائة	الابتدائة
والثانوية	والثانوية
في	في
ديار	ديار
الكفر	الكفر
التي	التي
تبرينا	تربينا
فيها	فيها
,	،
وأن	وأن
العصور	العصور
الوسطي	الوسطى
لم	لم
تكن	تكن
عصول	عصور
الظلام	الظلام
والانتحطاط	والانحطاط
العام	العام
,	-
كما	كما
قيل	قيل
لنا	لنا
,	-
بل	بل
كانت	كانت
عصور	عصور
الازدهار	الازدهار
	،
والنمو	والنمو
	،
الوارتقاء	والارتقاء
المعنوي	المعنوي
والحسي	والحسي
,	،
لكن	لكن
عند	عند
المسلمين	المسلمين
.	.
كنا	كنا
ندرس	ندرس
أن	أن
الحضارة	الحضارة
كلها	كلها
كانت	كانت
في	في
أوربا	أوربا
,	،
ودرسنا	ودرسنا
تاريخ	تاريخ
الفراعنة	الفراعنة
	،
واليونان	واليونان
	،
والروم	والروم
,	،
ثم	ثم
قفزنا	قفزنا
فوق	فوق
آلف	ألف
عام	عام
من	من
تاريخ	تاريخ
المسلمين	المسلمين
المجيد	المجيد
العظيم	العظيم
,	،
وبدأنا	وبدأنا
بدراسة	بدراسة
النهضة	النهضة
الأوربية	الأوربية
,	،
فلذلك	فلذلك
	،
معظم	معظم
المسلمين	المسلمين
عندني	عندنا
لا	لا
يعفرون	يعرفون
شيئا	شيئا
عن	عن
تاريخهم	تاريخهم
,	،
بل	بل
يستحيون	يستحيون
منه	منه
ويظنون	ويظنون
أنا	أنا
لم	لم
يقدم	نقدم
شيئا	شيئا
إيجابيا	إيجابيا
للعالم	للعالم
,	،
وذلك	وذلك
	ما
ذكر	ذكر
بابا	بابا
فاتيكان	فاتيكان
–	-
بندكت	بندكت
.	.
لما	لما
تعرفت	تعرفت
على	على
تاريخنا	تاريخنا
العظيم	العظيم
	،
وعقيدتنا	وعقيدتنا
السليمة	السليمة
التي	التي
توافق	توافق
العقل	العقل
الصريح	الصريح
الصحيح	الصحيح
والفطرة	والفطرة
السليمة	السليمة
,	،
عرفت	عرفت
تفاهة	تفاهة
الحضارة	الحضارة
الغربي	الغربية
المعتمدة	المعتمدة
على	على
تطوير	تطوير
المادة	المادة
المجرة	المجردة
	،
وإشباع	وإشباع
الغرائز	الغرائز
الحيوانية	الحيوانية
في	في
الإنسان	الإنسان
فقط	فقط
,	،
وعرفت	وعرفت
دناءة	دناءة
فلسفاتهم	فلسفاتهم
الضالة	الضالة
المضلة	المضلة
,	،
