Document	Raw	Corrected	Operation
EN-140-98089	the	the	NO_CHANGE
EN-140-98089	communication	communication	NO_CHANGE
EN-140-98089	with	with	NO_CHANGE
EN-140-98089	people	people	NO_CHANGE
EN-140-98089	around	around	NO_CHANGE
EN-140-98089	him	him	NO_CHANGE
EN-140-98089	will	will	NO_CHANGE
EN-140-98089	be	be	NO_CHANGE
EN-140-98089	less,	less;	EDIT
EN-140-98089	also	also,	EDIT
EN-140-98089	he	you	EDIT
EN-140-98089	may	may	NO_CHANGE
EN-140-98089	be	be	NO_CHANGE
EN-140-98089	watching	watching	NO_CHANGE
EN-140-98089	things	things	NO_CHANGE
EN-140-98089	that	that	NO_CHANGE
EN-140-98089	are	are	NO_CHANGE
EN-140-98089	above	above	NO_CHANGE
EN-140-98089	his	your	EDIT
EN-140-98089	age	age	NO_CHANGE
EN-140-98089	or	or	NO_CHANGE
EN-140-98089	things	things	NO_CHANGE
EN-140-98089	that	that	NO_CHANGE
EN-140-98089	even	even	NO_CHANGE
EN-140-98089	older	older	NO_CHANGE
EN-140-98089	people	people	NO_CHANGE
EN-140-98089	should	should	NO_CHANGE
EN-140-98089	not	not	NO_CHANGE
EN-140-98089	be	be	NO_CHANGE
EN-140-98089	watching	watching	NO_CHANGE
EN-140-98089	them		DELETE
EN-140-98089	beacause	because	EDIT
EN-140-98089	it	they	EDIT
EN-140-98089	will	will	NO_CHANGE
EN-140-98089	effect	affect	EDIT
EN-140-98089	them	them	NO_CHANGE
EN-140-98089	and	and	NO_CHANGE
EN-140-98089	their	their	NO_CHANGE
EN-140-98089	mind	mind	NO_CHANGE
EN-140-98089	in	in	NO_CHANGE
EN-140-98089	a	a	NO_CHANGE
EN-140-98089	bad	bad	NO_CHANGE
EN-140-98089	way,	way.	EDIT
EN-140-98089	some	Some	EDIT
EN-140-98089	peoples	people	EDIT
EN-140-98089	use	use	NO_CHANGE
EN-140-98089	the	the	NO_CHANGE
EN-140-98089	social	social	NO_CHANGE
EN-140-98089	media	media	NO_CHANGE
EN-140-98089	in	in	NO_CHANGE
EN-140-98089		a	INSERT
EN-140-98089	way	way	NO_CHANGE
EN-140-98089	to	to	NO_CHANGE
EN-140-98089	cheat	cheat	NO_CHANGE
EN-140-98089	on	on	NO_CHANGE
EN-140-98089	people	people	NO_CHANGE
EN-140-98089	and	and	NO_CHANGE
EN-140-98089	do	do	NO_CHANGE
EN-140-98089	things	things	NO_CHANGE
EN-140-98089	that	that	NO_CHANGE
EN-140-98089	are	are	NO_CHANGE
EN-140-98089	bad	bad	NO_CHANGE
EN-140-98089	to	to	NO_CHANGE
EN-140-98089	take	take	NO_CHANGE
EN-140-98089	money	money	NO_CHANGE
EN-140-98089	from	from	NO_CHANGE
EN-140-98089	those	those	NO_CHANGE
EN-140-98089	people.	people,	EDIT
EN-140-98089	So	so	EDIT
EN-140-98089	be	be	NO_CHANGE
EN-140-98089	careful	careful	NO_CHANGE
EN-140-98089	while	while	NO_CHANGE
EN-140-98089	using	using	NO_CHANGE
EN-140-98089	social	social	NO_CHANGE
EN-140-98089	media	media	NO_CHANGE
EN-140-98089	because	because	NO_CHANGE
EN-140-98089	even	even	NO_CHANGE
EN-140-98089	a	a	NO_CHANGE
EN-140-98089	small	small	NO_CHANGE
EN-140-98089	thing	thing	NO_CHANGE
EN-140-98089	you	you	NO_CHANGE
EN-140-98089	see	see	NO_CHANGE
EN-140-98089	can	can	NO_CHANGE
EN-140-98089	change	change	NO_CHANGE
EN-140-98089	a		DELETE
EN-140-98089	many	many	NO_CHANGE
EN-140-98089	things	things	NO_CHANGE
EN-140-98089	in	in	NO_CHANGE
EN-140-98089	your	your	NO_CHANGE
EN-140-98089	personalty	personality	EDIT
EN-140-98089	into	in	EDIT
EN-140-98089	a	a	NO_CHANGE
EN-140-98089	bad	bad	NO_CHANGE
EN-140-98089	or	or	NO_CHANGE
EN-140-98089	a	a	NO_CHANGE
EN-140-98089	good	good	NO_CHANGE
EN-140-98089	way	way,	EDIT
EN-140-98089	so	so	NO_CHANGE
EN-140-98089	take	take	NO_CHANGE
EN-140-98089	care.	care.	NO_CHANGE
EN-140-98135	over	Over	EDIT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	past	past	NO_CHANGE
EN-140-98135	4	4	NO_CHANGE
EN-140-98135	decades	decades,	EDIT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	extremely	extremely	NO_CHANGE
EN-140-98135	changed	changed	NO_CHANGE
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	improved	improved	NO_CHANGE
EN-140-98135	in	in	NO_CHANGE
EN-140-98135	many	many	NO_CHANGE
EN-140-98135	different	different	NO_CHANGE
EN-140-98135	aspects,	aspects,	NO_CHANGE
EN-140-98135	and		DELETE
EN-140-98135	making	making	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	world	world	NO_CHANGE
EN-140-98135	open	open	NO_CHANGE
EN-140-98135	thier	its	EDIT
EN-140-98135	jaws	jaws	NO_CHANGE
EN-140-98135	in	in	NO_CHANGE
EN-140-98135	amazment	amazement	EDIT
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	surprise,the	surprise.	EDIT
EN-140-98135		The	INSERT
EN-140-98135	following	following	NO_CHANGE
EN-140-98135	paragraphs	paragraphs	NO_CHANGE
EN-140-98135	are	are	NO_CHANGE
EN-140-98135	going	going	NO_CHANGE
EN-140-98135	to	to	NO_CHANGE
EN-140-98135	present	present	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	most	most	NO_CHANGE
EN-140-98135	important	important	NO_CHANGE
EN-140-98135	developments	developments	NO_CHANGE
EN-140-98135	in	in	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	at	at	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	moment.	moment.	NO_CHANGE
EN-140-98135	No	No	NO_CHANGE
EN-140-98135	one	one	NO_CHANGE
EN-140-98135	can	can	NO_CHANGE
EN-140-98135	deny	deny	NO_CHANGE
EN-140-98135	how	how	NO_CHANGE
EN-140-98135	strong	strong	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	is	is	NO_CHANGE
EN-140-98135	in	in	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	tourisim	tourism	EDIT
EN-140-98135	aspect	aspect,	EDIT
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	that	that	NO_CHANGE
EN-140-98135	is	is	NO_CHANGE
EN-140-98135	due	due	NO_CHANGE
EN-140-98135	to	to	NO_CHANGE
EN-140-98135	having	having	NO_CHANGE
EN-140-98135	a	a	NO_CHANGE
EN-140-98135	lot	lot	NO_CHANGE
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	well-made	well-made	NO_CHANGE
EN-140-98135	arichatcture,	architecture,	EDIT
EN-140-98135	and		DELETE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	tallest	tallest	NO_CHANGE
EN-140-98135	skyscreepers	skyscrapers,	EDIT
EN-140-98135	and		DELETE
EN-140-98135	tourist	tourist	NO_CHANGE
EN-140-98135	attraction,also	attractions	EDIT
EN-140-98135		and	INSERT
EN-140-98135		also	INSERT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	good	good	NO_CHANGE
EN-140-98135	hospitaltiy	hospitality	EDIT
EN-140-98135	the	that	EDIT
EN-140-98135	comes	comes	NO_CHANGE
EN-140-98135	along	along	NO_CHANGE
EN-140-98135	with	with	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	luxuary	luxury	EDIT
EN-140-98135	hotels,	hotels	EDIT
EN-140-98135		and	INSERT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	family		DELETE
EN-140-98135	friendly	family-friendly	EDIT
EN-140-98135	events	events	NO_CHANGE
EN-140-98135	all	all	NO_CHANGE
EN-140-98135	around	around	NO_CHANGE
EN-140-98135	Dubai.	Dubai.	NO_CHANGE
EN-140-98135	on	On	EDIT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	other	other	NO_CHANGE
EN-140-98135	side	side,	EDIT
EN-140-98135		the	INSERT
EN-140-98135	economic	economic	NO_CHANGE
EN-140-98135	aspect	aspect	NO_CHANGE
EN-140-98135	is	is	NO_CHANGE
EN-140-98135	also	also	NO_CHANGE
EN-140-98135	one	one	NO_CHANGE
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	important	important	NO_CHANGE
EN-140-98135	reasons	reasons	NO_CHANGE
EN-140-98135	why,	why	EDIT
EN-140-98135	people	people	NO_CHANGE
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	this	this	NO_CHANGE
EN-140-98135	country	country	NO_CHANGE
EN-140-98135	are	are	NO_CHANGE
EN-140-98135	having	having	NO_CHANGE
EN-140-98135	a		DELETE
EN-140-98135	well-paying	well-paying	NO_CHANGE
EN-140-98135	jobs	jobs	NO_CHANGE
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	happiness	happiness	NO_CHANGE
EN-140-98135	levels	levels	NO_CHANGE
EN-140-98135	are	are	NO_CHANGE
EN-140-98135		a	INSERT
EN-140-98135	hitting	hitting	NO_CHANGE
EN-140-98135	sky	skyrocket.	EDIT
EN-140-98135	rocket,because	Because	EDIT
EN-140-98135		the	INSERT
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Enirates	Emirates	EDIT
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	one	one	NO_CHANGE
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	busiest	busiest	NO_CHANGE
EN-140-98135	airport	airports	EDIT
EN-140-98135	at	in	EDIT
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	world,	world,	NO_CHANGE
EN-140-98135	every	every	NO_CHANGE
EN-140-98135	three	three	NO_CHANGE
EN-140-98135	second	seconds,	EDIT
EN-140-98135	planes	planes	NO_CHANGE
EN-140-98135	are	are	NO_CHANGE
EN-140-98135	taking	taking	NO_CHANGE
EN-140-98135	off	off	NO_CHANGE
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	landing,	landing.	EDIT
EN-140-98135		The	INSERT
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	also	also	NO_CHANGE
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	biggest	biggest	NO_CHANGE
EN-140-98135	mall	mall	NO_CHANGE
EN-140-98135	in	in	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	world	world,	EDIT
EN-140-98135	which	which	NO_CHANGE
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	more	more	NO_CHANGE
EN-140-98135	than	than	NO_CHANGE
EN-140-98135	a	a	NO_CHANGE
EN-140-98135	hundred	hundred	NO_CHANGE
EN-140-98135	different	different	NO_CHANGE
EN-140-98135	brands	brands	NO_CHANGE
EN-140-98135	to	to	NO_CHANGE
EN-140-98135	statisfy	satisfy	EDIT
EN-140-98135	every	every	NO_CHANGE
EN-140-98135	taste.	taste.	NO_CHANGE
EN-140-98135	The	The	NO_CHANGE
EN-140-98135	technology	technology	NO_CHANGE
EN-140-98135	here	here	NO_CHANGE
EN-140-98135	is	is	NO_CHANGE
EN-140-98135	also	also	NO_CHANGE
EN-140-98135	another	another	NO_CHANGE
EN-140-98135	world,	world;	EDIT
EN-140-98135		the	INSERT
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates,	EDIT
EN-140-98135		I	INSERT
EN-140-98135	belive	believe,	EDIT
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	thier	its	EDIT
EN-140-98135	own	own	NO_CHANGE
EN-140-98135	applications	applications,	EDIT
EN-140-98135	for	for	NO_CHANGE
EN-140-98135	instant;	instance,	EDIT
EN-140-98135	Duabi	Dubai	EDIT
EN-140-98135	smart	Smart	EDIT
EN-140-98135	government,	Government	EDIT
EN-140-98135		and	INSERT
EN-140-98135	ministry	Ministry	EDIT
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	education,	Education,	EDIT
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	there	there	NO_CHANGE
EN-140-98135		are	INSERT
EN-140-98135	also	also	NO_CHANGE
EN-140-98135	upcoming	upcoming	NO_CHANGE
EN-140-98135	projects	projects	NO_CHANGE
EN-140-98135	for	for	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	autonoums	autonomous	EDIT
EN-140-98135	cars.	cars.	NO_CHANGE
EN-140-98135		For	INSERT
EN-140-98135	The	the	EDIT
EN-140-98135	transporation	transportation	EDIT
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	road		DELETE
EN-140-98135	system	road-system	EDIT
EN-140-98135	aspect,United	aspect,	EDIT
EN-140-98135		the	INSERT
EN-140-98135		United	INSERT
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	has	has	NO_CHANGE
EN-140-98135	one	one	NO_CHANGE
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	successful	successful	NO_CHANGE
EN-140-98135	road	road	NO_CHANGE
EN-140-98135	systems,	systems;	EDIT
EN-140-98135	it	it	NO_CHANGE
EN-140-98135	all	all	NO_CHANGE
EN-140-98135	came	came	NO_CHANGE
EN-140-98135	from	from	NO_CHANGE
EN-140-98135	a		DELETE
EN-140-98135	good	good	NO_CHANGE
EN-140-98135	planning	planning	NO_CHANGE
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	the	the	NO_CHANGE
EN-140-98135	vraity	variety	EDIT
EN-140-98135	of	of	NO_CHANGE
EN-140-98135	transportations	transportations,	EDIT
EN-140-98135	for	for	NO_CHANGE
EN-140-98135	instant;	instance,	EDIT
EN-140-98135		buses,	INSERT
EN-140-98135	buses,metros,	metros,	EDIT
EN-140-98135	cars,	cars	EDIT
EN-140-98135		and	INSERT
EN-140-98135	airplanes.	airplanes.	NO_CHANGE
EN-140-98135	To	To	NO_CHANGE
EN-140-98135	conclude,	conclude,	NO_CHANGE
EN-140-98135		the	INSERT
EN-140-98135	United	United	NO_CHANGE
EN-140-98135	Arab	Arab	NO_CHANGE
EN-140-98135	Emirates	Emirates	NO_CHANGE
EN-140-98135	is	is	NO_CHANGE
EN-140-98135	a	a	NO_CHANGE
EN-140-98135	good	good	NO_CHANGE
EN-140-98135	example	example	NO_CHANGE
EN-140-98135	for	for	NO_CHANGE
EN-140-98135	a	a	NO_CHANGE
EN-140-98135	change	change	NO_CHANGE
EN-140-98135	for	for	NO_CHANGE
EN-140-98135		a	INSERT
EN-140-98135	better	better	NO_CHANGE
EN-140-98135	life,	life	EDIT
EN-140-98135	and	and	NO_CHANGE
EN-140-98135	a	a	NO_CHANGE
EN-140-98135	bright	bright	NO_CHANGE
EN-140-98135	future.	future.	NO_CHANGE
EN-140-98148	Social	Social	NO_CHANGE
EN-140-98148	Media	media	EDIT
EN-140-98148	And	and	EDIT
EN-140-98148	The	the	EDIT
EN-140-98148	Affect	effect	EDIT
EN-140-98148	It	it	EDIT
EN-140-98148	Has	has	EDIT
EN-140-98148	On	on	EDIT
EN-140-98148	Our	our	EDIT
EN-140-98148	Lives	lives	EDIT
EN-140-98148	Ever	Ever	NO_CHANGE
EN-140-98148	since	since	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	cyber	cyber	NO_CHANGE
EN-140-98148	world	world	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	surfuced	surfaced	EDIT
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	internet	Internet	EDIT
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	become	become	NO_CHANGE
EN-140-98148	a	a	NO_CHANGE
EN-140-98148	household	household,	EDIT
EN-140-98148	must,	most	EDIT
EN-140-98148	social	social	NO_CHANGE
EN-140-98148	medias	media	EDIT
EN-140-98148	have	has	EDIT
EN-140-98148	started	started	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	appear	appear	NO_CHANGE
EN-140-98148	in	in	NO_CHANGE
EN-140-98148	many	many	NO_CHANGE
EN-140-98148	forms.	forms.	NO_CHANGE
EN-140-98148	Currently,	Currently,	NO_CHANGE
EN-140-98148	its	it's	EDIT
EN-140-98148	one	one	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	most	most	NO_CHANGE
EN-140-98148	prominent	prominent	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	dominent	dominant	EDIT
EN-140-98148	form	forms	EDIT
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	communication	communication	NO_CHANGE
EN-140-98148	as	as	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	helps	helps	NO_CHANGE
EN-140-98148	people	people	NO_CHANGE
EN-140-98148	connect	connect	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	others	others	NO_CHANGE
EN-140-98148	from	from	NO_CHANGE
EN-140-98148	all	all	NO_CHANGE
EN-140-98148	around	around	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	world.	world.	NO_CHANGE
EN-140-98148	It's	Its	EDIT
EN-140-98148	easy	easy	NO_CHANGE
EN-140-98148	access	access	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	simple	simple	NO_CHANGE
EN-140-98148	looks	looks	NO_CHANGE
EN-140-98148	made	made	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	into	into	NO_CHANGE
EN-140-98148	a	a	NO_CHANGE
EN-140-98148	billion	billion-dollar	EDIT
EN-140-98148	dollar		DELETE
EN-140-98148	industry	industry	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	made	made	NO_CHANGE
EN-140-98148	it's	its	EDIT
EN-140-98148	creators	creators	NO_CHANGE
EN-140-98148	into	into	NO_CHANGE
EN-140-98148	one		DELETE
EN-140-98148	of		DELETE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	most		DELETE
EN-140-98148	richest	richest	NO_CHANGE
EN-140-98148	people	people	NO_CHANGE
EN-140-98148	on	on	NO_CHANGE
EN-140-98148	earth.	Earth.	EDIT
EN-140-98148	The	The	NO_CHANGE
EN-140-98148	21st	21st	NO_CHANGE
EN-140-98148	century	century	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	been	been	NO_CHANGE
EN-140-98148	named	named	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	technological	technological	NO_CHANGE
EN-140-98148	era,	era	EDIT
EN-140-98148	because	because	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	how	how	NO_CHANGE
EN-140-98148	we	we	NO_CHANGE
EN-140-98148	changed	changed	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	transformed	transformed	NO_CHANGE
EN-140-98148	simple	simple	NO_CHANGE
EN-140-98148	things	things	NO_CHANGE
EN-140-98148	into	into	NO_CHANGE
EN-140-98148	mechanical	mechanical	NO_CHANGE
EN-140-98148	beasts,	beasts;	EDIT
EN-140-98148	one	one	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	main	main	NO_CHANGE
EN-140-98148	things	things	NO_CHANGE
EN-140-98148	that	that	NO_CHANGE
EN-140-98148	have	have	NO_CHANGE
EN-140-98148	been	been	NO_CHANGE
EN-140-98148	affected	affected	NO_CHANGE
EN-140-98148	heavly	heavily	EDIT
EN-140-98148	is	is	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	communications	communications	NO_CHANGE
EN-140-98148	sector	sector	NO_CHANGE
EN-140-98148	as	as	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	turned	turned	NO_CHANGE
EN-140-98148	from	from	NO_CHANGE
EN-140-98148	being	being	NO_CHANGE
EN-140-98148	a	a	NO_CHANGE
EN-140-98148	slow		DELETE
EN-140-98148	moving	slow-moving	EDIT
EN-140-98148	expensive	expensive	NO_CHANGE
EN-140-98148	act	act	NO_CHANGE
EN-140-98148	into	into	NO_CHANGE
EN-140-98148	the	the	NO_CHANGE
EN-140-98148	exact	exact	NO_CHANGE
EN-140-98148	opposite.	opposite;	EDIT
EN-140-98148	But	but	EDIT
EN-140-98148	as	like	EDIT
EN-140-98148	everything	everything	NO_CHANGE
EN-140-98148	that	that	NO_CHANGE
EN-140-98148	develops,	develops,	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	starts	starts	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	form	form	NO_CHANGE
EN-140-98148	some	some	NO_CHANGE
EN-140-98148	negative	negative	NO_CHANGE
EN-140-98148	affects.	effects.	EDIT
EN-140-98148	Social	Social	NO_CHANGE
EN-140-98148	Media	media	EDIT
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	became	become	EDIT
EN-140-98148	such	such	NO_CHANGE
EN-140-98148	a	a	NO_CHANGE
EN-140-98148	toxic	toxic	NO_CHANGE
EN-140-98148	platform	platform	NO_CHANGE
EN-140-98148	for	for	NO_CHANGE
EN-140-98148	many	many	NO_CHANGE
EN-140-98148	people,	people	EDIT
EN-140-98148	as	as	NO_CHANGE
EN-140-98148	lots	lots	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	negativity	negativity	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	begun	begun	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	be	be	NO_CHANGE
EN-140-98148	released	released	NO_CHANGE
EN-140-98148	from	from	NO_CHANGE
EN-140-98148	it.	it.	NO_CHANGE
EN-140-98148	The	The	NO_CHANGE
EN-140-98148	biggest	biggest	NO_CHANGE
EN-140-98148	way	way	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	affected	affected	NO_CHANGE
EN-140-98148	our	our	NO_CHANGE
EN-140-98148	lives	lives	NO_CHANGE
EN-140-98148	is	is	NO_CHANGE
EN-140-98148	by	by	NO_CHANGE
EN-140-98148	turning	turning	NO_CHANGE
EN-140-98148	people	people	NO_CHANGE
EN-140-98148	into	into	NO_CHANGE
EN-140-98148	loners,	loners;	EDIT
EN-140-98148	teens	teens	NO_CHANGE
EN-140-98148	nowadays	nowadays	NO_CHANGE
EN-140-98148	are	are	NO_CHANGE
EN-140-98148	stuffed	stuffed	NO_CHANGE
EN-140-98148	in	in	NO_CHANGE
EN-140-98148	their	their	NO_CHANGE
EN-140-98148	rooms	rooms	NO_CHANGE
EN-140-98148	with	with	NO_CHANGE
EN-140-98148	their	their	NO_CHANGE
EN-140-98148	eyes	eyes	NO_CHANGE
EN-140-98148	glued	glued	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	screens,	screens,	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	their	they're	EDIT
EN-140-98148	either	either	NO_CHANGE
EN-140-98148	scrolling	scrolling	NO_CHANGE
EN-140-98148	through	through	NO_CHANGE
EN-140-98148	instagram	Instagram	EDIT
EN-140-98148	or	or	NO_CHANGE
EN-140-98148	watching	watching	NO_CHANGE
EN-140-98148	videos	videos	NO_CHANGE
EN-140-98148	on	on	NO_CHANGE
EN-140-98148	youtube,	YouTube;	EDIT
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	made	made	NO_CHANGE
EN-140-98148	lots	lots	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	teens	teens	NO_CHANGE
EN-140-98148	have	have	NO_CHANGE
EN-140-98148	social	social	NO_CHANGE
EN-140-98148	problems,	problems	EDIT
EN-140-98148	as	as	NO_CHANGE
EN-140-98148	they	they	NO_CHANGE
EN-140-98148	start	start	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	distance	distance	NO_CHANGE
EN-140-98148	themselves	themselves	NO_CHANGE
EN-140-98148	from	from	NO_CHANGE
EN-140-98148	life	life	NO_CHANGE
EN-140-98148	outside	outside	NO_CHANGE
EN-140-98148	their	their	NO_CHANGE
EN-140-98148	four	four	NO_CHANGE
EN-140-98148	walls.	walls.	NO_CHANGE
EN-140-98148	You	You	NO_CHANGE
EN-140-98148	can	can	NO_CHANGE
EN-140-98148	witness	witness	NO_CHANGE
EN-140-98148	this	this	NO_CHANGE
EN-140-98148	affect	effect	EDIT
EN-140-98148	by	by	NO_CHANGE
EN-140-98148	watching	watching	NO_CHANGE
EN-140-98148	them	them	NO_CHANGE
EN-140-98148	present	present	NO_CHANGE
EN-140-98148	at	at	NO_CHANGE
EN-140-98148	school,	school;	EDIT
EN-140-98148	some	some	NO_CHANGE
EN-140-98148	have	have	NO_CHANGE
EN-140-98148	lost	lost	NO_CHANGE
EN-140-98148	all	all	NO_CHANGE
EN-140-98148	their	their	NO_CHANGE
EN-140-98148	confidence	confidence	NO_CHANGE
EN-140-98148	in	in	NO_CHANGE
EN-140-98148	speaking	speaking	NO_CHANGE
EN-140-98148	in	in	NO_CHANGE
EN-140-98148	front	front	NO_CHANGE
EN-140-98148	of	of	NO_CHANGE
EN-140-98148	their	their	NO_CHANGE
EN-140-98148	peers,	peers	EDIT
EN-140-98148	as	as	NO_CHANGE
EN-140-98148	they	they	NO_CHANGE
EN-140-98148		have	INSERT
EN-140-98148	gotten	gotten	NO_CHANGE
EN-140-98148	used	used	NO_CHANGE
EN-140-98148	to	to	NO_CHANGE
EN-140-98148	communicating	communicating	NO_CHANGE
EN-140-98148	with	with	NO_CHANGE
EN-140-98148	them	them	NO_CHANGE
EN-140-98148	over	over	NO_CHANGE
EN-140-98148	text.	text.	NO_CHANGE
EN-140-98148	Another	Another	NO_CHANGE
EN-140-98148	way	way	NO_CHANGE
EN-140-98148	it	it	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	affected	affected	NO_CHANGE
EN-140-98148	our	our	NO_CHANGE
EN-140-98148	lives	lives	NO_CHANGE
EN-140-98148	is	is	NO_CHANGE
EN-140-98148	by	by	NO_CHANGE
EN-140-98148	making	making	NO_CHANGE
EN-140-98148	standerds	standards	EDIT
EN-140-98148	on	for	EDIT
EN-140-98148	many	many	NO_CHANGE
EN-140-98148	things	things,	EDIT
EN-140-98148	like	like	NO_CHANGE
EN-140-98148	weight,	weight,	NO_CHANGE
EN-140-98148	looks	looks	NO_CHANGE
EN-140-98148	and	and	NO_CHANGE
EN-140-98148	even	even	NO_CHANGE
EN-140-98148	items.	items.	NO_CHANGE
EN-140-98148	This	This	NO_CHANGE
EN-140-98148	has	has	NO_CHANGE
EN-140-98148	made	made	NO_CHANGE
EN-140-98148	users	users	NO_CHANGE
