SOURCE	TARGET
البعض	البعض
لساعات	لساعات
طويلة	طويلة
من ما	مما
يعود	يعود
بالضرر	بالضرر
على	على
صحة	صحة
الفرد	الفرد
كما	كما
أن	أن
هذه	هذه
الوسائل	الوسائل
قد	قد
تدخل	تدخل
علينا	علينا
بعض	بعض
العادات	العادات
التي	التي
لا	لا
تليق	تليق
بمجتمعنا	بمجتمعنا
و ديننا	وديننا
وتأثر	وتؤثر
هذه	هذه
العادات	العادات
سلبا	سلبا
على	على
المجتمع	المجتمع
و تؤدي	وتؤدي
إلى	إلى
ضياع	ضياع
الهوية	الهوية
الوطنية	الوطنية
و أخيرا	وأخيرا
كما	كما
ذكر	ذكر
في	في
السابق	السابق
أن	إن
وسائل	وسائل
التواصل	التواصل
الإجتماعي	الاجتماعي
لها	لها
سلبياتها	سلبياتها
و إيجابياتها	وإيجابياتها
و يعتمد	ويعتمد
تأثيرها	تأثيرها
اعتمادا	اعتمادا
كليا	كليا
على	على
طريقة	طريقة
استخدام	استخدام
الفرد	الفرد
لها	لها
و من	ومن
وجهة	وجهة
نظري	نظري
أن	إن
ايجابياتها	إيجابياتها
تتغلب	تتغلب
على	على
العديد	العديد
من	من
السلبيات	السلبيات
إذا	إذا
كنت	كنت
تستخدمها	تستخدمها
بطريقة	بطريقة
سليمة	سليمة

وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
له	لها
تأثيران	تأثيران
على	على
الفرد	الفرد
و الجتمع	والمجتمع
و مفهوم	ومفهوم
التواصل	التواصل
الاجتماعي	الاجتماعي
	هو
برامج	برامج
الكترونيه	إلكترونية
منوعه	منوعة
يمكن	يمكن
لمستخدمينها	لمستخدميها
التواصل	التواصل
مع	مع
الاخرين	الآخرين
او	أو
نشر	نشر
الصور	الصور
و الفيديوهات	والفيديوهات
و الكثير	والكثير
من	من
الاشياء	الأشياء
فيها	فيها
عادة	عادة
ما	ما
تكون	تكون
ايجابية	إيجابية
او	أو
سلبية	سلبية
لذلك	لذلك
يجب	يجب
الحرص	الحرص
على	على
اتباع	اتباع
التعليمات	التعليمات
للابتعاد	للابتعاد
عن	عن
السلبية	السلبية
تأثير	تأثير
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
الفرد	الفرد
من	من
الفوائد	الفوائد
اكتساب	اكتساب
المعلومات	المعلومات
و تطوير	وتطوير
الذات	الذات
تبادل	تبادل
صفحات	صفحات
حوارية	حوارية
مع	مع
الاصداقاء	الأصدقاء
و تبادل	وتبادل
الرأي	الرأي
و النقاش	والنقاش
عن	عن
مواضيع	مواضيع
مختلفة	مختلفة
تفسح	تفسح
مجال	مجال
الابداع	الإبداع
في	في
ذهن	ذهن
الفرد	الفرد
و يكتسب	ويكتسب
الفرد	الفرد
الوعي	الوعي
و	وما
مايدور	يدور
من	من
حوله	حوله
من	من
الاخبار	الأخبار
و المستجدات	والمستجدات
الجديدة	الجديدة
فيها	فيها
فرصة	فرصة
مميزة	مميزة
لاكتساب	لاكتساب
المعلومات	المعلومات
و توسعة	وتوسعة
الابتكار	الابتكار
في	في
ذهن	ذهن
كل	كل
فرد	فرد
تأثيرات	تأثيراتها
السلبية	السلبية
و الاضرار	والأضرار
ان	
يمكن	مكنت
للفرد	للفرد
الانعزال	الانعزال
عن	عن
المجتمع	المجتمع
و اضاعة	وإضاعة
الوقت	الوقت
نشر	نشر
الاشعات	الإشاعات
و ترويجها	وترويجها
ايضا	أيضا
يسبب	يسبب
المشاكل	المشاكل
القانونية	القانونية
تأثير	تأثير
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
المجتمع	المجتمع
احتمال	احتمال
ان	أن
يكون	يكون
سلبي	سلبيا
او	أو
ايجابي	إيجابيا
من	من
الايجابيات	الإيجابيات
ان	أنه
يمكن	يمكن
للمجتمع	للمجتمع
نشر	نشر
المعلومات	المعلومات
عن	عن
المجتمع	المجتمع
و مساعدة	ومساعدة
الاخرين	الآخرين
و الحرص	والحرص
على	على
المعرفة	المعرفة
في	في
الاخبار	الأخبار
الحصرية	الحصرية
سيبدو	سيبدو
كعالم	كعالم
صغير	صغير
فيه	فيه
المجتمع	المجتمع
من	من
خلف	خلف
الشاشات	الشاشات
الالكترونية	الإلكترونية
السلبيات	السلبيات
و من	ومن
اهمها	أهمها
ترويج	ترويج
المعلومات	المعلومات
الخاطئة	الخاطئة
و زيادة	وزيادة
الكراهية	الكراهية
و العنصرية	والعنصرية
بين	بين
افراد	أفراد
المجتمع	المجتمع
في	في
رايي	رأيي
	عن
كيفية	كيفية
الابتعاد	الابتعاد
عن	عن
السلبيات	السلبيات
يجب	يجب
الراقبة	الرقابة
و الوعي	والوعي
و التثقيف	والتثقيف
بين	بين
افراد	أفراد
المجتمع	المجتمع
و نشر	ونشر
الايجابيات	الإيجابيات
فقط	فقط
و عدم	وعدم
التشجيع	التشجيع
على	على
نشر	نشر
المعلومات	المعلومات
الخاطئة	الخاطئة
يجب	يجب
على	على
الفرد	الفرد
و المجتمع	والمجتمع
الاستفادة	الاستفادة
من	من
التواصل	التواصل
الاجتماعي	الاجتماعي
فنحن	فنحن
في	في
العصر	العصر
الحديث	الحديث
و نبني	ونبني
و نطور	ونطور
من	من
انفسنا	أنفسنا
كل	كل
يوم	يوم
بعد	بعد
يوم	يوم

العنوان	العنوان
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
ظهرت	ظهرت
في	في
السنين	السنين
الاخيرة	الأخيرة
برامج	برامج
تستخدم	تستخدم
للتواصل	للتواصل
عن	عن
طريق	طريق
الانترنت	الإنترنت
تدعى	تدعى
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
منها	منها
الانستجرام	الإنستجرام
السناب شات	السنابتشات
واتس اب	واتساب
الخ	إلخ
هذه	هذه
الوسائل	الوسائل
أثرت	أثرت
على	على
الفرد	الفرد
و المجتمع	والمجتمع
بطرق	بطرق
عدة	عدة
منها	منها
سلبية	سلبية
ومنها	ومنها
ايجابية	إيجابية
من	
ايجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
الاجتماعية	الاجتماعية
كثيرة	كثيرة
منها	منها
انها	أنها
ساعدت	ساعدت
على	على
تطوير	تطوير
العلاقات	العلاقات
بين	بين
افراد	أفراد
المجتمع	المجتمع
فمن	فمن
خلالها	خلالها
بدأ	بدأ
الافراد	الأفراد
يتواصلون	يتواصلون
مع	مع
بعضهم	بعضهم
البعض	البعض
صوتا	صوتا
وصورة	وصورة
فمثلا	فمثلا
هناك	هناك
برامج	برامج
مخصصة	مخصصة
لمكالمات	لمكالمات
الفيديو	الفيديو
والذي	والتي
تمنح	تمنح
للمستخدم	للمستخدم
الفرصة	الفرصة
ان	أن
يرى	يرى
ويتكلم	ويتكلم
مع	مع
شخص	شخص
آخر	آخر
ايضا	أيضا
ساهمت	ساهمت
هذه	هذه
البرامج	البرامج
في	في
شهرة	شهرة
بعض	بعض
الدول	الدول
والحضارات	والحضارات
وايضا	وأيضا
الاشخاص	الأشخاص
لأنها	لأنها
وفرت	وفرت
طرق	طرقا
سهلة	سهلة
لنشر	لنشر
الصور	الصور
والفيديوهات	والفيديوهات
عبر	عبر
الأنترنت	الإنترنت
وساعدت	وساعدت
المستخدم	المستخدم
بأن	بأن
يوصل	يوصل
رسالته	رسالته
للمتلقي	للمتلقي
بطرق	بطرق
سهلة	سهلة
وحديثة	وحديثة
لا	لا
تتطلب	تتطلب
مجهودا	مجهودا
كبيرا	كبيرا
بما	بما
ان	أن
هناك	هناك
ايجابيات	إيجابيات
لوسائل	لوسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
هناك	هناك
ايضا	أيضا
سلبيات	سلبيات
عدة	عدة
من	من
بعد	بعد
ظهور	ظهور
هذه	هذه
الوسائل	الوسائل
اصبح	أصبح
بعض	بعض
الافراد	الأفراد
والمراهقين	والمراهقين
خاصة	خاصة
يستخدمون	يستخدمون
الهواتف	الهواتف
النقالة	النقالة
والاجهزة	والأجهزة
الالكترونية	الإلكترونية
لفترات	لفترات
طويلة	طويلة
لحد	لحد
الادمان	الإدمان
وهذا	وهذا
أثر	أثر
على	على
حياتهم	حياتهم
الواقعية	الواقعية
وحياتهم	وحياتهم
مع	مع
افراد	أفراد
عائلتهم	عائلتهم
فبسبب	فبسبب
هذه	هذه
الوسائل	الوسائل
اصبح	أصبح
البشر	البشر
يتناقشون	يتناقشون
ويعبرون	ويعبرون
عبر	عبر
هذه	هذه
الوسائل	الوسائل
فقط	فقط
وهذا	وهذا
اثر	أثر
على	على
قدرتهم	قدرتهم
على	على
التواصل	التواصل
مع	مع
الافراد	الأفراد
الاخرين	الآخرين
وجها	وجها
لوجه	لوجه
ايضا	أيضا
اصبحت	أصبحت
العلاقات	العلاقات
بين	بين
افراد	أفراد
الأسرة	الأسرة
والعائلة	والعائلة
ضعيفة	ضعيفة
لان	لأن
كل	كل
فرد	فرد
يفضل	يفضل
الجلوس	الجلوس
واستخدام	واستخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
عبر	عبر
الأجهزة	الأجهزة
الألكترونية	الإلكترونية
بدلا	بدلا
من	من
الجلوس	الجلوس
كعائلة	كعائلة
إضافة	إضافة
الى	إلى
ذلك	ذلك
بسبب	بسبب
سهولة	سهولة
انتشار	انتشار
الاخبار	الأخبار
عبر	عبر
هذه	هذه
الوسائل	الوسائل
تم	تم
استغلالها	استغلالها
لنشر	لنشر
الفساد	الفساد
والشائعات	والشائعات
بين	بين
افراد	أفراد
المجتمع	المجتمع
وبدأت	وبدأت
تتنقل	تتنقل
من	من
فرد	فرد
الى	إلى
آخر	آخر
لذلك	لذلك
أثرت	أثرت
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
الافراد	الأفراد
سلبيا	سلبيا
وايجابيا	وإيجابيا

يتميز	يتميز
عصرنا	عصرنا
الحديث	الحديث
بالتطور	بالتطور
و التحول	والتحول
الالكتروني	الإلكتروني
في	في
هذه	هذه
السنوات	السنوات
الاخيرة	الأخيرة
شهدنا	شهدنا
على	على
انتشار	انتشار
الكثير	الكثير
من	من
وسائل	وسائل
الاتصال	الاتصال
بالكثير	بالكثير
من	من
الاشكال	الأشكال
و المواصفات	والمواصفات
لهذه	لهذه
الوسائل	الوسائل
الكثير	الكثير
من	من
التأثيرات	التأثيرات
منها	منها
الايجابية	الإيجابية
و منها	ومنها
السلبية	السلبية
على	على
الفرد	الفرد
و المجتمع	والمجتمع
من	من
التأثيرات	التأثيرات
الايجابية	الإيجابية
التي	التي
حصلنا	حصلنا
عليها	عليها
من	من
وسائل	وسائل
التواصل	التواصل
الاجتماعية	الاجتماعي
انها	أنها
اصبحت	أصبحت
من	من
اهم	أهم
الوسائل	وسائل
للتواصل	التواصل
الفعالة	الفعالة
و السريعة	والسريعة
بين	بين
الناس	الناس
في	في
الدولة	الدولة
و من	ومن
خارج	خارج
الدولة	الدولة
احدى	إحدى
ايجابيات	إيجابيات
هذه	هذه
الوسائل	الوسائل
انها	أنها
مصدر	مصدر
مهم	مهم
و كبير	وكبير
لزيادة	لزيادة
ثقافتنا	ثقافتنا
و معلوماتنا	ومعلوماتنا
حيث	حيث
اصبحت	أصبحت
هناك	هناك
العديد	العديد
من	من
المواقع	المواقع
و الطرق	والطرق
لنستفيد	لنستفيد
و لنتعلم	ولنتعلم
المزيد	المزيد
انها	إنها
طريقة	طريقة
للتعرف	للتعرف
و لبدء	ولبدء
علاقات	علاقات
جديدة	جديدة
مع	مع
ناس	ناس
جدد	جدد
حول	حول
العالم	العالم
و للتعرف	وللتعرف
على	على
ثقافات	ثقافات
و عادات	وعادات
و تقاليد	وتقاليد
جديدة	جديدة
انها	إنها
ايضا	أيضا
وسيلة	وسيلة
فعالة	فعالة
لمعرفة	لمعرفة
آخر	آخر
الاخبار	الأخبار
المنتشرة	المنتشرة
حولنا	حولنا
المحلية	المحلية
و العالمية	والعالمية
في	في
دقائق	دقائق
تعد	تعد
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
مصدرا	مصدرا
مهما	مهما
للترفيه	للترفيه
و لتقضية	ولتقضية
وقت	وقت
الفراغ	الفراغ
فمن	فمن
يريد	يريد
ان	أن
يرفه	يرفه
عن	عن
نفسه	نفسه
في	في
وقت	وقت
فراغه	فراغه
يستطيع	يستطيع
استخدام	استخدام
احد	أحد
هذه	هذه
الوسائل	الوسائل
للتصفح	للتصفح
فيها	فيها
و لمشاهدة	ولمشاهدة
بعض	بعض
الافلام	الأفلام
و الصور	والصور
تتعدد	تتعدد
ايجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لكن	لكن
لا	لا
زال	زال
هناك	هناك
بعض	بعض
من	من
التاثيرات	التأثيرات
السلبية	السلبية
من	من
بعد	بعد
انتشار	انتشار
هذه	هذه
الوسائل	الوسائل
اصبح	أصبح
خروجنا	خروجنا
الى	إلى
خارج	خارج
المنزل	المنزل
للترفيه	للترفيه
محدود	محدودا
و اصبحنا	وأصبحنا
لا	لا
نرى	نرى
اصدقائنا	أصدقاءنا
بكثرة	بكثرة
لاننا	لأننا
ارتبطنا	ارتبطنا
بهذه	بهذه
الوسائل	الوسائل
للتواصل	للتواصل
معهم	معهم
اصبح	أصبح
الجلوس	الجلوس
و التجمع	والتجمع
مع	مع
الاصدقاء	الأصدقاء
و الاهل	والأهل
من	من
دون	دون
ان	أن
نمسك	نمسك
الهواتف	الهواتف
لكي	لكي
نتصفح	نتصفح
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
مستحيل	مستحيلا
لانه	لأنه
اصبح	أصبح
جزء	جزءا
مهم	مهما
من	من
يومنا	يومنا
لهذه	لهذه
الوسائل	الوسائل
تأثير	تأثير
سلبي	سلبي
على	على
الاطفال	الأطفال
ايضا	أيضا
ليس	ليس
فقط	فقط
كبار	كبار
السن	السن
اصبحت	أصبحت
طفولتهم	طفولتهم
ملتفة	ملتفة
حول	حول
هذه	هذه
البرامج	البرامج
ولم	ولم
يعودوا	يعودوا
يعيشوا	يعيشون
طفولتهم	طفولتهم
مثل	مثل
الاجيال	الأجيال
السابقة	السابقة
قبل	قبل
ظهور	ظهور
هذه	هذه
البرامج	البرامج
كانت	كانت
لدى	لدى
الاطفال	الأطفال
اهتمامات	اهتمامات
مختلفة	مختلفة
مثل	مثل
اللعب	اللعب
في	في
الحديقة	الحديقة
و الخروج	والخروج
الى	إلى
الاسواق	الأسواق
التجارية	التجارية
و الذهاب	والذهاب
الى	إلى
الملاهي	الملاهي
اما	أما
الآن	الآن
اصبحوا	أصبحوا
فقط	فقط
يفكرون	يفكرون
بآخر	بآخر
البرامج	البرامج
المتوفرة	المتوفرة
و احدث	وأحدث
الالكترونيات	الإلكترونيات
لوسائل	لوسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
الكثير	الكثير
من	من
التأثيرات	التأثيرات
منها	منها
الاياجابية	الإيجابية
و منها	ومنها
السلبية	السلبية
لكن	لكن
اذا	إذا
استخدمناها	استخدمناها
بطريقة	بطريقة
سليمة	سليمة
لن	لن
تأثر	تؤثر
علينا	علينا
بطريقة	بطريقة
سلبية	سلبية

جميعنا	جميعنا
نعلم	نعلم
أن	أن
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
لها	لها
تأثير	تأثير
كبير	كبير
على	على
الأفراد	الأفراد
والمجتمع	والمجتمع
منها	منها
الإيجابي	الإيجابي
ومنها	ومنها
السلبي	السلبي
سوف	سوف
نتطرق	نتطرق
في	في
هذا	هذا
الموضوع	الموضوع
إلى	إلى
بعض	بعض
هذه	هذه
التأثيرات	التأثيرات
سوف	سوف
أبدأ	أبدأ
بالسلبي	بالسلبي
أولا	أولا
ومن	ومن
ثم	ثم
الإيجابي	الإيجابي
أولا	أولا
يوجد	يوجد
الكثير	الكثير
من	من
الناس	الناس
الذين	الذين
يستعملون	يستعملون
هذه	هذه
البرنامج	البرامج
بهدف	بهدف
الإيقاع	الإيقاع
بالآخرين	بالآخرين
وخداعهم	وخداعهم
فمن	فمن
يتقمص	يتقمص
شخصية	شخصية
ناس	ناس
أبرياء	أبرياء
ومن	ومن
يكذب	يكذب
على	على
الغير	الغير
بهدف	بهدف
الحصول	الحصول
على	على
الأموال	الأموال
ولدينا	ولدينا
من	من
يدخل	يدخل
إلى	إلى
أجهزة	أجهزة
الآخرين	الآخرين
بهدف	بهدف
الحصول	الحصول
على	على
بعض	بعض
الصور	الصور
والمعلومات	والمعلومات
الشخصية	الشخصية
يبدأ	يبدأ
بنشرها	بنشرها
في	في
كل	كل
مكان	مكان
وهذا	وهذا
يسبب	يتسبب
في	في
أذية	أذية
المجني	المجني
عليه	عليه
نفسيا	نفسيا
ويسبب	ويسبب
له	له
المشاكل	المشاكل
ثانيا	ثانيا
توجد	توجد
الكثير	الكثير
من	من
العصابات	العصابات
التي	التي
تسرق	تسرق
الأموال	الأموال
عن	عن
طريق	طريق
تقمصها	تقمصها
لشخصية	لشخصية
موظف	موظف
البنك	البنك
وهناك	وهناك
من	من
تصيبه	تصيبه
الكآبه	الكآبة
والعزله	والعزلة
عن	عن
العائلة	العائلة
والمجتمع	والمجتمع
بسبب	بسبب
كثرة	كثرة
الاستخدام	الاستخدام
قد	قد
ذكرنا	ذكرنا
بعضا	بعضا
من	من
السلبيات	السلبيات
التي	التي
قد	قد
يستفيد	يستفيد
منها	منها
البعض	البعض
سوف	سوف
نذكر	نذكر
بعضا	بعضا
من	من
الإيجابيات	الإيجابيات
الآن	الآن
عن	عن
طريق	طريق
برامج	برامج
التواصل	التواصل
الاجتماعي	الاجتماعي
يتمكن	يتمكن
الفرد	الفرد
من	من
التواصل	التواصل
مع	مع
أشخاص	أشخاص
من	من
دول	دول
العالم	العالم
وبهذا	وبهذا
يعزز	يعزز
ثقافته	ثقافته
ويكتسب	ويكتسب
المزيد	المزيد
من	من
المعلومات	المعلومات
حول	حول
دولة	دولة
الشخص	الشخص
ويسهل	ويسهل
التواصل	التواصل
مع	مع
العائلة	العائلة
أينما	أينما
كان	كان
هذه	هذه
الأيام	الأيام
الجميع	جميع
من	
الناس	الناس
يمكنهم	يمكنهم
الاستفاده	الاستفادة
من	من
برامج	برامج
التواصل	التواصل
الاجتماعي	الاجتماعي
عن	عن
طريق	طريق
اطلاق	إطلاق
علامتهم	علامتهم
التجارية	التجارية
الخاصه	الخاصة
فيكون	فيكون
هذا	هذا
مصدر	مصدر
دخل	دخل
عن	عن
طريق	طريق
هذه	هذه
البرامج	البرامج
يعتقد	يعتقد
البعض	البعض
أن	أن
هذه	هذه
البرامج	البرامج
عديمة	عديمة
الفائدة	الفائدة
لكن	لكن
الكثير	الكثير
من	من
الأشخاص	الأشخاص
من	
يستغلون	يستغلون
حساباتهم	حساباتهم
في	في
نشر	نشر
النصائح	النصائح
وتوعية	وتوعية
المجتمع	المجتمع
في	في
النهاية	النهاية
لا	لا
يمكننا	يمكننا
الحكم	الحكم
على	على
الكتاب	الكتاب
من	من
عنوانه	عنوانه
أي	أي
ليس	ليس
بسبب	بسبب
موقف	موقف
أو	أو
قصة	قصة
أحكم	أحكم
على	على
البرنامج	البرنامج
أنه	أنه
سئ	سيئ
فكل	فكل
الأشياء	الأشياء
لها	لها
إيجابياتها	إيجابياتها
وسلبياتها	وسلبياتها
شكرا	شكرا

وسائل	وسائل
التواصل	التواصل
الإجتماعي	الاجتماعي
له	لها
مخاطر	مخاطر
و أضرار	وأضرار
كثيرة	كثيرة
منها	منها
ضعف	ضعف
النظر	النظر
الكسل	والكسل
عدم	وعدم
التواصل	التواصل
مع	مع
أفراد	أفراد
العائلة	العائلة
الكثير	الكثير
من	من
الناس	الناس
لا	لا
يشعرون	يشعرون
أن	أن
وسائل	وسائل
التواصل	التواصل
الإجتماعي	الاجتماعي
لها	لها
مخاطر	مخاطر
عليهم	عليهم
و على	وعلى
الذين	الذين
حولهم	حولهم
النظر	النظر
يعد	يعد
من	من
أهم	أهم
الحواس	الحواس
لدى	لدى
الإنسان	الإنسان
فالنظر	فالنظر
شيء	شيء
ثمين	ثمين
الكثير	الكثير
من	من
المراهقين	المراهقين
يجلسون	يجلسون
أمام	أمام
الهاتف	الهاتف
أو	أو
الحاسوب	الحاسوب
لساعات	لساعات
طويلة	طويلة
دون	دون
الشعور	الشعور
بمرور	بمرور
الوقت	الوقت
فيبدأ	فيبدأ
النظر	النظر
بالضعف	بالضعف
و تتعب	وتتعب
الأعين	الأعين
من	من
الضوء	الضوء
وتحمر	وتحمر
تطلب	تطلب
الأعين	الأعين
الراحة	الراحة
يجهل	يجهل
المراهقون	المراهقون
ذلك	ذلك
ولا	ولا
يهتمون	يهتمون
لضعف	لضعف
النظر	النظر
فيجلسوم	فيجلسون
امام	أمام
الهاتف	الهاتف
لساعات	لساعات
طويلة	طويلة
بعد	بعد
ذلك	ذلك
يلبسون	يلبسون
النظارة	النظارة
الطبية	الطبية
ويجلسون	ويجلسون
على	على
مواقع	مواقع
التواصل	التواصل
الإجتماعي	الاجتماعي
لأنهم	لأنهم
يظنون	يظنون
أن	أن
نظرهم	نظرهم
لن	لن
يضعف	يضعف
مرة	مرة
أخرى	أخرى
الكسل	الكسل
يعد	يعد
من	من
أسوء	أسوأ
الصفات	الصفات
لدى	لدى
الإنسان	الإنسان
العديد	العديد
من	من
الناس	الناس
يجلسون	يجلسون
على	على
السرير	السرير
أمام	أمام
الهاتف	الهاتف
يتصفحون	يتصفحون
مواقع	مواقع
التواصل	التواصل
الإجتماعي	الاجتماعي
لا	لا
يتحركون	يتحركون
من	من
مقعدهم	مقعدهم
هذه	هذه
العادة	العادة
خطرة	خطرة
للجسم	للجسم
وعلى	وعلى
صحة	صحة
الإنسان	الإنسان
فالجسم	فالجسم
يحتاج	يحتاج
إلي	إلى
حركة	الحركة
و المشي	والمشي
أو	أو
الرياضة	الرياضة
فخطر	فخطر
جدا	جدا
على	على
الجسم	الجسم
أن	أن
يجلس	يجلس
في	في
نفس	نفس
الموضع	الموضع
لساعات	لساعات
أو	أو
يوم	يوم
كامل	كامل
فيمرضون	فيمرضون
و يتعب	ويتعب
جسمهم	جسمهم
التواصل	التواصل
مع	مع
أفراد	أفراد
العائلة	العائلة
و الجلوس	والجلوس
معهم	معهم
يجلب	يجلب
السعادة	السعادة
للإنسان	للإنسان
لكن	لكن
أذا	إذا
إنعزل	انعزل
الإنسان	الإنسان
في	في
غرفته	غرفته
مع	مع
حاسوبه	حاسوبه
وهاتفه	وهاتفه
لن	لن
يتذكر	يتذكر
أهله	أهله
و أفراد	وأفراد
عائلته	عائلته
ذات	ذات
يوم	يوم
قالت	قالت
لي	لي
فتاة	فتاة
قصتها	قصتها
مع	مع
مواقع	مواقع
النواصل	التواصل
الإجتماعي	الاجتماعي
و كيف	وكيف
أثرت	أثرت
على	على
حياتها	حياتها
مع	مع
أهلها	أهلها
قالت	قالت
الفتاة	الفتاة
أنها	أنها
كانت	كانت
تجلس	تجلس
ساعات	ساعات
طويلة	طويلة
في	في
غرفتها	غرفتها
على	على
هاتفها	هاتفها
لا	لا
تتحرك	تتحرك
من	من
مقعدها	مقعدها
ولا	ولا
تخرج	تخرج
مع	مع
أهلها	أهلها
كانت	كانت
منعزلة	منعزلة
عن	عن
حياتها	حياتها
الإجتماعية	الاجتماعية
فذات	فذات
بوم	يوم
سمعت	سمعت
أهلها	أهلها
في	في
غرفة	غرفة
المعيشة	المعيشة
يضحكون	يضحكون
و يستمتعون	ويستمتعون
بوقتهم	بوقتهم
مع	مع
بعض	بعض
وقالت	وقالت
أنها	أنها
سترج	سترجع
بعد	بعد
ساعة	ساعة
مرت	مرت
الساعة	الساعة
خرجن	خرجت
الفتاة	الفتاة
لأهلها	لأهلها
لكن	لكن
إنصدمت	انصدمت
عندما	عندما
رأت	رأت
أن	أن
أهلهل	أهلها
قد	قد
ذهبوا	ذهبوا
إلى	إلى
النوم	النوم
فأدركة	فأدركت
بعدها	بعدها
أنها	أنها
إذا	إذا
لم	لم
تغير	تغير
نمط	نمط
حياتها	حياتها
سوف	سوف
تكون	تكون
وحيدة	وحيدة
لا	لا
أحد	أحد
يسأل	يسأل
أو	أو
يستقسر	يستفسر
عنها	عنها
في	في
الختام	الختام
نستطيع	نستطيع
أن	أن
ندرك	ندرك
أن	أن
لمواقع	لمواقع
التراصل	التواصل
الأجتماعي	الاجتماعي
مخاطر	مخاطر
عديدة	عديدة
منها	منها
الكسل	الكسل
ضعف	وضعف
النظر	النظر
عدم	وعدم
التراصل	التواصل
مع	مع
العائلة	العائلة
و أفراد	وأفراد
الأسرة	الأسرة
هناك	هناك
الكثير	الكثير
من	من
العادات	العادات
الخطرة	الخطرة
التي	التي
لم	لم
أتكلم	أتكلم
عنها	عنها
لكن	لكن
بالنسبة	بالنسبة
لي	لي
ان	أن
هذه	هذه
التلاثت	الثلاثة
مخاطر	مخاطر
أهمها	أهمها

التواصل	التواصل
أصبح	أصبح
جزا	جزءا
لا	لا
يتجزئ	يتجزأ
من	من
حياتنا	حياتنا
اليومية	اليومية
مع	مع
تطور	تطور
التكنولوجي	التكنولوجيا
و توفر	وتوفر
الإنترنت	الإنترنت
لكافة	لكافة
الناس	الناس
في	في
أنحاء	أنحاء
العالم	العالم
ساهم	ساهم
ذلك	ذلك
في	في
تأثير	التأثير
على	على
فئة	فئة
كبير	كبيرة
من	من
الناس	الناس
من	من
مختلف	مختلف
الأعامر	الأعمار
ولسيما	ولا سيما
المراهقين	المراهقون
الذين	الذين
يكثرون	يكثرون
في	في
استخداهم	استخدامهم
لتلك	لتلك
الأجهزة	الأجهزة
لتواصل	للتواصل
و متابعة	ومتابعة
المشاهير	المشاهير
أو	أو
لتحدث	للتحدث
مع	مع
أصدقائهم	أصدقائهم
و نعلم	ونعلم
أن	أن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لديها	لديها
ايجابيات	إيجابيات
و سلبيات	وسلبيات
كثيرة	كثيرة
و متعددة	ومتعددة
و من	ومن
فوائدها	فوائدها
أولا	أولا
بسبب	بسبب
توفر	توفر
المعلومات	المعلومات
وسهولة	وسهولة
الوصول	الوصول
إليها	إليها
أصبح	أصبح
بحوزتنا	بحوزتنا
المقدرة	المقدرة
على	على
متابعة	متابعة
مجموعات	مجموعات
مختلفة	مختلفة
من	من
الناس	الناس
الناجحين	الناجحين
و المثابرين	والمثابرين
الذين	الذين
وصولوا	وصلوا
الى	إلى
القمة	القمة

سلاح	سلاح
ذو	ذو
حدين	حدين
نحن	نحن
اليوم	اليوم
نعيش	نعيش
في	في
عصر	عصر
السرعة	السرعة
والبداهة	والبداهة
الإلكترونية	الإلكترونية
فالكثير	فالكثير
لا	لا
يعي	يعي
حقيقة	حقيقة
عيشنا	عيشنا
في	في
زمن	زمن
يسهل	يسهل
فيه	فيه
الخداع	الخداع
والنصب	والنصب
الذي	الذي
يجب	يجب
فيه	فيه
أن	أن
تكون	تكون
ذكي	ذكيا
إلكترونيا	إلكترونيا
فحينما	فحينما
نقول	نقول
سلاح	سلاحا
ذو	ذا
حدين	حدين
نقصد	نقصد
به	به
معان	معان
كثيرة	كثيرة
ولكن	ولكن
ماهو	ما هو
احدها	أحدها
يا	يا
ترى	ترى
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
هي	هي
من	من
احد	أحد
هذه	هذه
الأسلحة	الأسلحة
التي	التي
قد	قد
تكون	تكون
في	في
متناول	متناول
الجميع	الجميع
وسهل	وسهل
امتلاكها	امتلاكها
والتي	والتي
قد	قد
تضر	تضر
أو	أو
تساعد	تساعد
فجميعنا	فجميعنا
ندرك	ندرك
خطورة	خطورة
هذه	هذه
الوسائل	الوسائل
علينا	علينا
وعلى	وعلى
أطفالنا	أطفالنا
